"PRODUCT","DRAW NUMBER","DRAW DATE","BONUS MULTIPLIER","NUMBER DRAWN 1","NUMBER DRAWN 2","NUMBER DRAWN 3","NUMBER DRAWN 4","NUMBER DRAWN 5","NUMBER DRAWN 6","NUMBER DRAWN 7","NUMBER DRAWN 8","NUMBER DRAWN 9","NUMBER DRAWN 10","NUMBER DRAWN 11","NUMBER DRAWN 12","NUMBER DRAWN 13","NUMBER DRAWN 14","NUMBER DRAWN 15","NUMBER DRAWN 16","NUMBER DRAWN 17","NUMBER DRAWN 18","NUMBER DRAWN 19","NUMBER DRAWN 20"
"KENO",508309,="01/07/2002 13:05:00",5.0,2,3,8,9,13,18,19,23,38,47,48,49,51,55,57,64,65,70,72,73
"KENO",508310,="01/07/2002 13:10:00",3.0,1,6,11,14,16,17,20,32,38,40,41,52,53,57,58,60,67,68,72,73
"KENO",508311,="01/07/2002 13:15:00",1.0,2,6,11,15,16,26,27,29,36,42,51,55,56,59,61,63,64,65,66,79
"KENO",508312,="01/07/2002 13:20:00",1.0,1,12,15,16,18,21,23,26,34,36,37,39,47,58,62,66,75,77,78,80
"KENO",508313,="01/07/2002 13:25:00",1.0,1,3,16,20,21,22,25,34,37,39,43,45,56,60,62,65,68,76,78,80
"KENO",508314,="01/07/2002 13:30:00",3.0,13,21,22,29,31,32,38,44,47,50,51,58,60,64,65,72,73,77,78,80
"KENO",508315,="01/07/2002 13:35:00",4.0,2,4,9,22,34,39,42,45,47,48,54,58,59,62,63,64,66,69,70,71
"KENO",508316,="01/07/2002 13:40:00",1.0,1,9,15,19,26,27,29,33,40,41,42,47,48,49,52,58,60,61,65,68
"KENO",508317,="01/07/2002 13:45:00",1.0,8,10,13,17,18,23,25,30,31,32,33,50,55,58,60,63,69,72,73,80
"KENO",508318,="01/07/2002 13:50:00",1.0,4,6,7,14,17,22,28,29,33,40,41,42,43,46,61,64,70,72,76,80
"KENO",508319,="01/07/2002 13:55:00",3.0,12,15,16,17,18,24,26,32,37,38,49,53,60,62,63,64,66,69,79,80
"KENO",508320,="01/07/2002 14:00:00",1.0,5,6,10,12,24,32,35,36,37,38,41,42,51,60,66,72,74,77,79,80
"KENO",508321,="01/07/2002 14:05:00",1.0,4,6,10,19,22,23,25,30,32,36,45,50,53,57,60,61,64,73,76,77
"KENO",508322,="01/07/2002 14:10:00",3.0,1,2,5,6,7,8,14,18,19,23,28,48,49,50,57,58,61,71,75,78
"KENO",508323,="01/07/2002 14:15:00",1.0,2,5,10,11,15,17,24,27,28,29,34,35,36,37,40,42,57,58,59,74
"KENO",508324,="01/07/2002 14:20:00",1.0,15,24,25,29,31,35,37,38,41,46,54,59,65,67,69,70,72,75,76,78
"KENO",508325,="01/07/2002 14:25:00",3.0,2,5,7,10,12,13,18,19,24,29,32,35,37,38,41,53,55,58,61,74
"KENO",508326,="01/07/2002 14:30:00",1.0,3,10,17,20,22,24,31,36,39,40,50,51,54,56,58,66,68,70,71,79
"KENO",508327,="01/07/2002 14:35:00",3.0,12,16,19,20,24,26,33,40,41,44,45,50,51,54,55,66,68,76,79,80
"KENO",508328,="01/07/2002 14:40:00",5.0,5,6,8,19,20,23,29,31,40,42,54,55,63,67,70,71,73,74,75,80
"KENO",508329,="01/07/2002 14:45:00",1.0,5,18,21,25,29,32,34,41,42,44,45,48,49,50,51,57,66,70,73,77
"KENO",508330,="01/07/2002 14:50:00",3.0,14,15,22,24,28,32,33,38,39,40,41,47,51,52,69,73,75,76,77,80
"KENO",508331,="01/07/2002 14:55:00",3.0,1,7,9,14,15,16,19,20,29,30,32,41,54,55,57,59,67,69,70,76
"KENO",508332,="01/07/2002 15:00:00",4.0,2,4,10,22,28,32,35,36,41,43,45,50,55,57,69,71,73,74,75,77
"KENO",508333,="01/07/2002 15:05:00",1.0,9,12,13,14,18,19,24,27,31,36,39,41,46,62,65,67,70,73,76,78
"KENO",508334,="01/07/2002 15:10:00",3.0,3,4,7,13,19,24,32,33,34,43,50,57,59,61,64,67,69,71,73,78
"KENO",508335,="01/07/2002 15:15:00",3.0,3,10,11,22,34,36,37,43,46,48,51,53,57,64,65,66,69,70,73,80
"KENO",508336,="01/07/2002 15:20:00",1.0,10,12,13,21,26,28,29,30,31,37,38,39,52,58,61,62,64,69,78,79
"KENO",508337,="01/07/2002 15:25:00",1.0,5,9,14,15,20,21,38,43,44,45,46,53,57,59,62,65,71,73,79,80
"KENO",508338,="01/07/2002 15:30:00",3.0,1,4,13,14,19,22,27,28,36,46,47,49,51,60,62,63,65,69,75,78
"KENO",508339,="01/07/2002 15:35:00",1.0,2,4,5,7,9,11,15,21,24,27,34,36,40,41,45,50,54,59,62,73
"KENO",508340,="01/07/2002 15:40:00",1.0,2,7,12,13,17,22,25,28,29,39,42,45,55,56,60,61,64,67,74,75
"KENO",508341,="01/07/2002 15:45:00",3.0,7,8,9,10,12,17,20,26,37,43,46,50,53,55,59,62,63,68,71,77
"KENO",508342,="01/07/2002 15:50:00",3.0,4,8,17,20,22,23,28,29,30,32,34,35,38,46,49,51,54,64,66,69
"KENO",508343,="01/07/2002 15:55:00",3.0,6,17,27,28,31,33,34,36,39,44,50,56,60,62,68,71,72,75,76,77
"KENO",508344,="01/07/2002 16:00:00",1.0,1,2,4,8,26,27,29,33,41,48,49,55,57,58,66,67,68,69,73,76
"KENO",508345,="01/07/2002 16:05:00",1.0,4,7,12,13,14,16,24,35,39,44,45,47,51,52,53,58,65,73,75,76
"KENO",508346,="01/07/2002 16:10:00",1.0,2,3,4,6,11,15,17,20,21,24,29,31,32,39,42,45,46,47,54,77
"KENO",508347,="01/07/2002 16:15:00",1.0,7,9,16,22,24,27,31,35,45,46,53,55,57,60,61,63,67,69,75,78
"KENO",508348,="01/07/2002 16:20:00",1.0,1,3,6,8,15,18,19,27,30,35,36,41,49,55,59,66,67,70,74,79
"KENO",508349,="01/07/2002 16:25:00",3.0,4,6,14,16,17,20,31,37,41,42,48,50,51,54,58,59,64,70,76,78
"KENO",508350,="01/07/2002 16:30:00",3.0,2,16,17,24,25,26,29,32,39,42,43,46,47,48,63,67,71,74,78,79
"KENO",508351,="01/07/2002 16:35:00",1.0,3,5,6,7,9,13,19,29,30,35,40,48,59,65,68,72,73,74,77,79
"KENO",508352,="01/07/2002 16:40:00",1.0,4,10,11,12,13,16,18,19,20,22,25,32,41,45,49,52,59,62,76,80
"KENO",508353,="01/07/2002 16:45:00",3.0,4,6,9,11,12,14,20,22,36,37,41,43,50,51,56,65,66,71,74,75
"KENO",508354,="01/07/2002 16:50:00",1.0,1,8,9,16,17,21,24,25,26,28,31,48,51,52,58,65,68,74,76,78
"KENO",508355,="01/07/2002 16:55:00",1.0,2,3,10,20,22,25,26,30,33,39,40,41,50,52,53,55,74,75,78,79
"KENO",508356,="01/07/2002 17:00:00",1.0,3,5,11,12,14,17,23,27,28,31,34,36,37,44,48,60,63,69,72,73
"KENO",508357,="01/07/2002 17:05:00",3.0,1,10,12,14,17,18,19,22,24,26,27,39,42,46,48,52,61,64,74,76
"KENO",508358,="01/07/2002 17:10:00",1.0,4,5,7,11,16,23,25,26,29,31,35,45,47,57,60,62,69,73,78,80
"KENO",508359,="01/07/2002 17:15:00",3.0,2,3,4,7,12,22,26,31,33,35,43,55,56,58,62,64,66,67,75,80
"KENO",508360,="01/07/2002 17:20:00",1.0,5,6,8,10,16,24,27,31,32,33,34,36,42,44,46,54,55,65,77,80
"KENO",508361,="01/07/2002 17:25:00",1.0,1,7,11,14,19,24,26,35,42,43,47,50,51,58,62,69,73,76,78,79
"KENO",508362,="01/07/2002 17:30:00",1.0,1,2,6,21,23,27,28,35,37,41,43,47,51,55,59,65,67,73,79,80
"KENO",508363,="01/07/2002 17:35:00",1.0,2,8,9,11,13,21,23,27,30,38,40,42,44,53,57,68,70,71,76,79
"KENO",508364,="01/07/2002 17:40:00",1.0,6,9,10,11,14,20,23,28,29,31,32,33,35,36,42,45,55,57,58,66
"KENO",508365,="01/07/2002 17:45:00",1.0,4,10,13,16,17,19,21,24,28,32,41,48,51,52,55,59,65,74,77,79
"KENO",508366,="01/07/2002 17:50:00",3.0,4,12,14,18,21,22,25,28,29,31,33,34,39,42,43,56,58,62,65,70
"KENO",508367,="01/07/2002 17:55:00",3.0,1,3,7,10,12,13,16,19,25,35,36,46,50,58,59,61,63,71,73,74
"KENO",508368,="01/07/2002 18:00:00",3.0,1,7,14,23,24,30,31,32,44,45,46,58,59,62,64,65,67,71,75,79
"KENO",508369,="01/07/2002 18:05:00",1.0,1,2,5,7,13,16,24,38,39,44,52,56,60,62,63,67,68,74,77,80
"KENO",508370,="01/07/2002 18:10:00",1.0,1,4,10,13,17,24,28,34,40,42,52,53,56,67,70,73,75,77,79,80
"KENO",508371,="01/07/2002 18:15:00",3.0,1,3,12,18,21,26,27,32,35,38,40,43,45,49,52,53,55,63,72,73
"KENO",508372,="01/07/2002 18:20:00",3.0,2,4,5,12,18,20,21,23,27,36,43,44,52,54,56,57,60,62,65,72
"KENO",508373,="01/07/2002 18:25:00",1.0,1,5,9,12,14,15,17,18,21,26,28,29,40,41,42,47,56,58,68,75
"KENO",508374,="01/07/2002 18:30:00",1.0,7,11,16,17,20,24,25,28,30,31,34,35,38,55,63,67,73,75,79,80
"KENO",508375,="01/07/2002 18:35:00",1.0,1,3,4,12,18,23,25,36,41,45,48,57,61,62,64,68,70,74,76,77
"KENO",508376,="01/07/2002 18:40:00",1.0,3,6,14,23,24,26,34,36,37,45,49,53,54,55,60,62,66,70,71,77
"KENO",508377,="01/07/2002 18:45:00",1.0,1,2,3,5,9,10,11,13,22,23,30,41,55,59,61,66,68,71,76,77
"KENO",508378,="01/07/2002 18:50:00",1.0,4,8,12,14,17,20,21,27,32,34,44,48,51,59,64,67,70,73,78,79
"KENO",508379,="01/07/2002 18:55:00",3.0,2,5,10,15,16,23,35,45,46,49,53,56,57,59,61,64,69,70,72,78
"KENO",508380,="01/07/2002 19:00:00",3.0,10,15,19,20,21,22,26,31,34,41,44,46,52,62,68,69,72,74,77,78
"KENO",508381,="01/07/2002 19:05:00",3.0,5,8,9,26,34,37,38,43,53,54,61,63,65,67,68,69,70,71,74,76
"KENO",508382,="01/07/2002 19:10:00",1.0,3,6,7,8,13,17,19,29,35,36,38,40,42,54,61,63,65,66,68,78
"KENO",508383,="01/07/2002 19:15:00",1.0,5,7,10,11,22,33,34,35,36,37,38,54,57,59,61,65,68,78,79,80
"KENO",508384,="01/07/2002 19:20:00",1.0,5,12,13,16,19,20,21,26,29,32,36,41,43,45,46,68,72,76,79,80
"KENO",508385,="01/07/2002 19:25:00",1.0,1,13,14,17,18,19,21,25,29,31,42,53,58,60,62,63,64,67,70,80
"KENO",508386,="01/07/2002 19:30:00",1.0,1,5,9,19,20,23,24,27,29,40,42,43,50,51,58,60,61,62,71,76
"KENO",508387,="01/07/2002 19:35:00",1.0,6,12,17,18,20,28,36,44,47,55,58,60,66,67,70,71,72,75,77,80
"KENO",508388,="01/07/2002 19:40:00",3.0,2,5,7,10,11,13,14,18,22,29,40,56,57,58,62,63,67,70,76,79
"KENO",508389,="01/07/2002 19:45:00",1.0,7,16,18,25,29,38,39,43,44,45,55,56,59,62,69,70,75,76,77,80
"KENO",508390,="01/07/2002 19:50:00",1.0,6,19,22,31,32,35,39,48,50,51,55,56,57,60,61,65,67,70,73,79
"KENO",508391,="01/07/2002 19:55:00",1.0,4,6,18,25,27,28,32,35,41,42,47,57,64,65,70,71,73,75,79,80
"KENO",508392,="01/07/2002 20:00:00",4.0,2,7,9,16,33,35,36,41,50,52,54,60,61,65,68,69,70,71,75,78
"KENO",508393,="01/07/2002 20:05:00",3.0,3,5,15,18,24,28,32,35,42,43,49,55,56,58,59,61,63,66,68,75
"KENO",508394,="01/07/2002 20:10:00",1.0,1,3,4,8,20,21,26,27,28,35,37,46,48,55,57,63,69,73,75,76
"KENO",508395,="01/07/2002 20:15:00",1.0,1,7,8,14,18,20,23,29,48,51,53,54,63,66,67,68,70,76,77,78
"KENO",508396,="01/07/2002 20:20:00",1.0,1,4,10,15,21,23,29,32,38,42,49,55,60,63,64,69,72,73,77,80
"KENO",508397,="01/07/2002 20:25:00",1.0,1,3,4,21,22,23,26,34,37,39,42,46,48,57,62,63,64,70,72,76
"KENO",508398,="01/07/2002 20:30:00",1.0,3,4,6,10,12,18,21,30,32,36,40,45,46,48,49,53,60,69,73,74
"KENO",508399,="01/07/2002 20:35:00",3.0,3,4,7,24,34,42,43,46,49,50,60,61,62,69,72,73,75,78,79,80
"KENO",508400,="01/07/2002 20:40:00",3.0,1,2,8,9,12,18,25,26,27,30,38,39,41,47,48,54,57,75,77,80
"KENO",508401,="01/07/2002 20:45:00",3.0,3,4,11,12,14,17,24,27,28,33,34,41,51,53,57,60,62,66,69,76
"KENO",508402,="01/07/2002 20:50:00",1.0,1,2,4,16,22,24,38,40,42,45,47,51,56,57,62,63,68,74,77,78
"KENO",508403,="01/07/2002 20:55:00",1.0,3,9,12,21,22,25,28,30,35,42,50,53,54,55,64,67,73,76,77,80
"KENO",508404,="01/07/2002 21:00:00",1.0,1,4,6,8,9,12,16,17,22,25,38,41,44,45,56,57,59,62,72,79
"KENO",508405,="01/07/2002 21:05:00",1.0,10,13,15,19,21,22,25,27,29,30,33,38,50,59,61,64,71,74,79,80
"KENO",508406,="01/07/2002 21:10:00",3.0,1,2,5,11,12,17,18,29,36,39,40,41,44,47,48,50,61,67,73,79
"KENO",508407,="01/07/2002 21:15:00",1.0,9,18,19,21,22,23,25,29,30,31,34,43,46,50,53,62,63,65,70,74
"KENO",508408,="01/07/2002 21:20:00",3.0,5,6,8,15,21,31,32,35,36,43,46,49,53,61,62,65,68,74,77,79
"KENO",508409,="01/07/2002 21:25:00",5.0,4,12,15,17,24,25,27,28,31,32,34,35,36,45,48,52,60,66,67,80
"KENO",508410,="01/07/2002 21:30:00",1.0,6,9,10,13,21,23,29,34,35,37,40,41,42,43,59,61,65,73,77,80
"KENO",508411,="01/07/2002 21:35:00",1.0,6,8,11,12,27,31,35,37,41,46,48,52,56,60,63,67,69,70,75,76
"KENO",508412,="01/07/2002 21:40:00",3.0,5,6,7,10,11,19,21,32,36,39,40,46,49,53,65,68,72,75,77,79
"KENO",508413,="01/07/2002 21:45:00",3.0,2,4,15,17,19,22,23,29,47,51,52,55,62,63,68,71,73,74,76,77
"KENO",508414,="01/07/2002 21:50:00",3.0,1,10,11,14,15,20,22,23,36,41,48,52,61,62,66,71,72,74,75,79
