PRODUCT,DRAW NUMBER,DRAW DATE,BONUS_MULTIPLIER,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,NUMBER DRAWN 7,NUMBER DRAWN 8,NUMBER DRAWN 9,NUMBER DRAWN 10,NUMBER DRAWN 11,NUMBER DRAWN 12,NUMBER DRAWN 13,NUMBER DRAWN 14,NUMBER DRAWN 15,NUMBER DRAWN 16,NUMBER DRAWN 17,NUMBER DRAWN 18,NUMBER DRAWN 19,NUMBER DRAWN 20
KENO,81838,01/01/1997 7:50:00,,1,8,16,18,25,33,37,39,43,54,57,61,63,64,65,69,70,71,75,76
KENO,81839,01/01/1997 7:55:00,,1,3,5,6,7,9,12,18,32,33,42,48,52,56,60,62,65,75,76,77
KENO,81840,01/01/1997 8:00:00,,2,4,9,18,22,24,26,28,34,39,45,58,59,61,65,71,73,74,75,77
KENO,81841,01/01/1997 8:05:00,,3,6,11,15,17,20,21,31,32,34,39,44,50,52,55,67,68,70,76,77
KENO,81842,01/01/1997 8:10:00,,13,17,18,28,30,31,38,40,43,45,46,47,48,54,67,69,70,73,74,79
KENO,81843,01/01/1997 8:15:00,,3,10,16,26,32,34,36,37,46,48,49,52,57,62,70,72,74,76,79,80
KENO,81844,01/01/1997 8:20:00,,4,7,9,19,22,24,26,28,30,38,41,48,51,52,58,59,60,61,73,77
KENO,81845,01/01/1997 8:25:00,,8,9,13,21,26,29,30,34,39,40,45,55,58,61,62,66,70,71,79,80
KENO,81846,01/01/1997 8:30:00,,4,9,10,11,12,13,14,20,26,28,33,34,43,50,53,63,64,71,77,80
KENO,81847,01/01/1997 8:35:00,,1,4,9,11,18,19,27,30,34,35,41,48,50,53,67,69,71,74,79,80
KENO,81848,01/01/1997 8:40:00,,1,2,7,26,35,36,37,39,44,48,51,53,55,57,61,64,68,69,77,80
KENO,81849,01/01/1997 8:45:00,,2,7,9,14,17,18,19,22,24,37,44,46,49,53,58,66,68,71,74,79
KENO,81850,01/01/1997 8:50:00,,3,5,11,20,23,28,38,42,44,48,50,54,55,56,59,62,69,72,75,76
KENO,81851,01/01/1997 8:55:00,,2,3,4,10,21,27,34,52,57,63,64,66,67,69,70,71,72,75,77,78
KENO,81852,01/01/1997 9:00:00,,5,6,10,18,25,26,27,28,33,38,43,44,46,52,56,62,64,76,78,79
KENO,81853,01/01/1997 9:05:00,,9,12,18,21,24,26,31,34,41,42,45,47,48,49,57,61,62,72,76,80
KENO,81854,01/01/1997 9:10:00,,3,7,10,13,17,25,26,27,29,34,35,41,45,46,50,52,54,56,58,80
KENO,81855,01/01/1997 9:15:00,,2,5,6,7,9,14,17,23,25,26,32,38,39,43,44,54,56,67,76,78
KENO,81856,01/01/1997 9:20:00,,6,8,9,10,13,27,28,30,31,34,37,47,48,53,59,71,72,73,77,78
KENO,81857,01/01/1997 9:25:00,,9,22,25,28,33,35,36,41,42,46,56,57,58,59,61,62,65,70,71,76
KENO,81858,01/01/1997 9:30:00,,1,7,14,20,21,27,36,38,39,45,47,49,50,54,61,66,67,68,74,79
KENO,81859,01/01/1997 9:35:00,,3,4,13,20,22,24,26,30,31,34,38,47,48,52,60,67,68,72,73,78
KENO,81860,01/01/1997 9:40:00,,3,4,8,11,12,13,16,24,30,32,43,44,45,49,54,55,58,70,76,78
KENO,81861,01/01/1997 9:45:00,,1,5,8,9,11,12,17,23,28,35,44,46,55,56,60,67,71,76,78,79
KENO,81862,01/01/1997 9:50:00,,1,7,14,16,18,20,24,31,34,35,36,43,44,48,53,55,67,68,69,74
KENO,81863,01/01/1997 9:55:00,,1,8,13,14,18,22,38,40,42,45,48,49,54,60,61,62,65,67,68,73
KENO,81864,01/01/1997 10:00:00,,3,5,6,8,16,24,28,30,36,37,43,51,53,55,56,58,61,74,77,78
KENO,81865,01/01/1997 10:05:00,,2,5,6,11,12,18,26,29,34,37,40,41,42,46,54,59,71,74,77,79
KENO,81866,01/01/1997 10:10:00,,3,7,12,18,19,30,36,37,41,43,50,55,56,57,59,62,64,65,71,73
KENO,81867,01/01/1997 10:15:00,,7,9,14,15,16,21,23,25,31,40,42,44,46,49,61,64,66,68,77,78
KENO,81868,01/01/1997 10:20:00,,3,7,8,23,24,28,29,31,45,50,53,59,60,61,62,63,64,68,69,72
KENO,81869,01/01/1997 10:25:00,,7,9,14,15,17,24,32,33,41,43,46,47,48,49,50,52,55,58,60,69
KENO,81870,01/01/1997 10:30:00,,2,6,9,10,16,17,21,25,28,33,35,43,46,47,49,57,59,64,74,79
KENO,81871,01/01/1997 10:35:00,,1,4,6,7,8,10,18,19,24,26,27,31,36,37,38,47,63,65,70,80
KENO,81872,01/01/1997 10:40:00,,4,9,12,16,29,34,35,37,44,50,52,56,57,61,63,64,69,74,77,80
KENO,81873,01/01/1997 10:45:00,,3,6,8,11,13,17,19,26,30,36,42,47,49,51,55,61,63,71,72,77
KENO,81874,01/01/1997 10:50:00,,1,16,19,20,25,26,36,40,41,42,45,50,52,57,58,60,68,72,74,78
KENO,81875,01/01/1997 10:55:00,,1,6,13,15,18,25,31,36,43,49,50,51,53,59,60,65,68,69,77,79
KENO,81876,01/01/1997 11:00:00,,1,4,6,7,8,12,17,19,21,25,26,39,40,48,52,61,67,68,72,77
KENO,81877,01/01/1997 11:05:00,,2,3,5,7,8,25,27,28,29,30,31,40,42,48,51,54,59,73,76,79
KENO,81878,01/01/1997 11:10:00,,2,4,16,19,27,28,30,31,38,45,49,52,53,54,58,60,63,72,73,76
KENO,81879,01/01/1997 11:15:00,,2,9,10,11,12,17,26,30,31,32,46,47,48,50,52,56,61,63,68,80
KENO,81880,01/01/1997 11:20:00,,1,7,13,15,25,27,30,33,36,44,48,57,58,61,65,67,69,73,75,77
KENO,81881,01/01/1997 11:25:00,,1,2,4,5,7,8,11,18,22,23,27,30,32,46,48,54,67,69,74,75
KENO,81882,01/01/1997 11:30:00,,5,9,10,11,27,33,34,35,42,46,53,57,63,68,69,70,72,74,78,79
KENO,81883,01/01/1997 11:35:00,,5,12,13,14,21,29,32,33,38,40,43,47,49,58,66,73,74,75,77,79
KENO,81884,01/01/1997 11:40:00,,1,9,12,16,17,32,33,34,36,46,47,49,51,52,54,55,65,74,75,77
KENO,81885,01/01/1997 11:45:00,,2,13,15,16,17,22,24,29,32,33,37,42,56,58,62,64,65,66,74,78
KENO,81886,01/01/1997 11:50:00,,7,10,13,16,21,27,33,40,49,50,51,53,54,56,63,64,70,71,74,80
KENO,81887,01/01/1997 11:55:00,,6,7,8,13,16,18,21,22,25,32,33,34,54,60,62,63,64,66,71,78
KENO,81888,01/01/1997 12:00:00,,7,8,12,20,29,30,34,35,43,48,50,52,61,62,63,71,72,77,79,80
KENO,81889,01/01/1997 12:05:00,,3,4,7,9,10,14,18,29,51,53,54,55,61,62,66,67,70,72,73,74
KENO,81890,01/01/1997 12:10:00,,5,9,10,13,14,18,26,28,33,38,39,40,41,42,44,53,64,69,72,76
KENO,81891,01/01/1997 12:15:00,,6,7,9,10,12,18,20,22,26,44,46,48,56,58,60,65,67,69,70,71
KENO,81892,01/01/1997 12:20:00,,3,8,10,11,13,14,17,30,33,34,42,50,52,63,64,69,70,71,75,76
KENO,81893,01/01/1997 12:25:00,,4,6,8,9,11,17,19,24,26,29,30,45,49,50,56,57,65,66,69,75
KENO,81894,01/01/1997 12:30:00,,3,4,6,8,16,18,24,33,37,41,43,44,46,50,64,66,68,72,75,78
KENO,81895,01/01/1997 12:35:00,,3,7,9,10,11,17,18,21,22,37,40,42,46,47,51,56,65,70,78,80
KENO,81896,01/01/1997 12:40:00,,4,10,13,14,18,21,28,33,37,40,48,53,54,60,63,64,66,71,74,77
KENO,81897,01/01/1997 12:45:00,,1,4,8,9,12,13,17,25,29,30,31,32,55,59,61,64,67,68,70,77
KENO,81898,01/01/1997 12:50:00,,2,6,7,10,16,20,35,37,41,42,48,49,50,51,52,61,68,72,73,75
KENO,81899,01/01/1997 12:55:00,,5,7,9,13,23,37,38,39,40,42,45,50,57,60,62,66,68,71,79,80
KENO,81900,01/01/1997 13:00:00,,4,11,12,13,18,19,20,22,28,30,39,40,42,48,55,57,65,69,75,78
KENO,81901,01/01/1997 13:05:00,,3,4,5,9,16,17,18,26,35,36,40,42,45,46,56,57,61,68,70,77
KENO,81902,01/01/1997 13:10:00,,1,4,10,17,18,23,28,29,30,32,36,49,54,56,58,62,66,67,69,78
KENO,81903,01/01/1997 13:15:00,,1,9,11,13,24,29,34,40,44,48,51,57,58,64,65,67,69,70,72,78
KENO,81904,01/01/1997 13:20:00,,3,5,10,12,13,14,20,28,31,34,36,37,40,45,54,60,61,65,69,72
KENO,81905,01/01/1997 13:25:00,,6,13,14,17,35,40,47,50,52,53,54,56,64,65,67,68,73,74,76,78
KENO,81906,01/01/1997 13:30:00,,12,14,16,23,27,29,30,39,46,47,49,54,60,62,67,72,74,77,79,80
KENO,81907,01/01/1997 13:35:00,,2,3,5,8,9,11,12,16,18,28,33,36,44,50,64,68,71,72,73,75
KENO,81908,01/01/1997 13:40:00,,4,22,24,27,29,30,32,39,43,47,51,54,60,62,63,65,71,72,74,76
KENO,81909,01/01/1997 13:45:00,,1,6,9,10,11,12,15,19,23,32,37,58,60,62,69,73,74,75,78,79
KENO,81910,01/01/1997 13:50:00,,1,2,3,5,12,20,28,30,36,38,42,44,45,55,57,61,71,72,78,80
KENO,81911,01/01/1997 13:55:00,,1,2,9,11,15,19,22,36,39,44,46,47,48,51,60,61,62,67,73,80
KENO,81912,01/01/1997 14:00:00,,1,29,31,33,35,40,42,44,45,46,47,55,57,59,60,61,65,68,71,80
KENO,81913,01/01/1997 14:05:00,,2,3,6,9,20,21,30,31,35,36,41,42,45,48,49,51,52,61,75,79
KENO,81914,01/01/1997 14:10:00,,6,8,9,15,18,20,25,28,29,30,32,35,53,60,62,69,73,76,78,80
KENO,81915,01/01/1997 14:15:00,,3,10,14,15,27,28,29,32,38,43,44,48,51,52,55,57,61,64,68,75
KENO,81916,01/01/1997 14:20:00,,3,9,14,15,21,25,29,34,36,37,39,40,46,52,54,61,68,71,74,75
KENO,81917,01/01/1997 14:25:00,,1,2,6,12,17,24,25,29,32,35,39,47,53,55,60,61,63,72,78,79
KENO,81918,01/01/1997 14:30:00,,4,6,7,8,14,17,26,29,43,46,47,52,53,58,62,64,65,70,76,79
KENO,81919,01/01/1997 14:35:00,,3,13,23,28,29,30,35,37,38,39,44,51,53,55,60,62,64,66,68,70
KENO,81920,01/01/1997 14:40:00,,1,13,14,18,19,27,31,32,34,37,38,41,54,55,62,66,73,74,75,80
KENO,81921,01/01/1997 14:45:00,,1,3,6,11,13,14,23,26,27,31,34,44,46,48,52,53,59,63,67,77
KENO,81922,01/01/1997 14:50:00,,9,15,16,22,27,30,33,38,41,42,45,47,48,52,54,61,68,74,75,79
KENO,81923,01/01/1997 14:55:00,,1,4,13,23,27,30,38,40,42,43,50,57,60,62,63,65,68,73,78,80
KENO,81924,01/01/1997 15:00:00,,2,8,10,13,17,30,31,33,41,46,47,48,49,51,52,57,61,64,67,76
KENO,81925,01/01/1997 15:05:00,,7,17,19,20,22,31,32,33,36,38,42,44,52,56,57,61,62,64,70,71
KENO,81926,01/01/1997 15:10:00,,3,7,10,17,19,38,41,42,46,47,48,53,56,62,66,67,68,69,74,75
KENO,81927,01/01/1997 15:15:00,,1,4,6,11,19,26,28,32,36,49,52,53,55,56,57,63,69,71,75,79
KENO,81928,01/01/1997 15:20:00,,2,5,6,8,15,22,25,36,40,43,44,45,48,53,54,58,59,66,67,78
KENO,81929,01/01/1997 15:25:00,,2,9,10,11,12,16,24,27,36,38,44,48,53,55,57,59,63,65,67,76
KENO,81930,01/01/1997 15:30:00,,3,10,13,16,24,27,32,33,34,39,42,49,50,55,56,58,63,64,71,77
KENO,81931,01/01/1997 15:35:00,,4,7,10,11,12,16,17,28,30,35,41,47,48,60,62,63,67,69,72,74
KENO,81932,01/01/1997 15:40:00,,2,4,8,9,12,13,14,19,27,40,42,43,45,48,50,52,54,56,72,76
KENO,81933,01/01/1997 15:45:00,,1,2,6,11,15,18,27,28,39,40,41,42,57,59,60,61,63,69,70,80
KENO,81934,01/01/1997 15:50:00,,1,11,17,23,25,33,34,37,39,42,50,51,52,56,57,60,63,65,69,73
KENO,81935,01/01/1997 15:55:00,,8,12,13,20,30,32,40,41,44,48,50,52,55,57,61,66,67,68,73,76
KENO,81936,01/01/1997 16:00:00,,1,3,5,7,8,20,27,28,30,33,39,44,51,53,54,60,61,78,79,80
KENO,81937,01/01/1997 16:05:00,,1,2,22,25,30,33,35,36,37,41,45,52,58,60,65,67,69,72,74,75
KENO,81938,01/01/1997 16:10:00,,6,8,15,21,24,25,32,34,39,50,52,53,55,60,64,67,68,75,76,78
KENO,81939,01/01/1997 16:15:00,,2,5,10,11,14,17,27,29,34,38,41,45,46,51,62,63,68,73,79,80
KENO,81940,01/01/1997 16:20:00,,7,12,14,15,20,32,33,44,46,48,49,52,53,54,55,63,66,73,75,76
KENO,81941,01/01/1997 16:25:00,,7,11,17,21,22,23,26,29,31,34,48,49,51,58,63,70,73,74,76,78
KENO,81942,01/01/1997 16:30:00,,8,13,16,22,23,29,31,32,34,36,37,41,52,53,54,56,59,61,68,73
KENO,81943,01/01/1997 16:35:00,,1,11,15,16,20,32,33,35,37,45,47,51,55,56,57,65,66,67,71,77
KENO,81944,01/01/1997 16:40:00,,7,9,12,13,14,16,23,29,37,42,45,49,52,55,59,62,65,66,68,77
KENO,81945,01/01/1997 16:45:00,,4,5,8,10,13,15,24,30,31,33,40,42,55,56,66,71,72,74,75,77
KENO,81946,01/01/1997 16:50:00,,2,12,15,24,25,27,31,34,37,38,39,46,48,51,55,57,61,63,64,69
KENO,81947,01/01/1997 16:55:00,,4,8,9,10,16,20,21,26,32,35,40,44,45,47,51,66,67,70,71,78
KENO,81948,01/01/1997 17:00:00,,1,6,9,10,13,14,15,20,32,37,47,48,49,57,58,60,61,73,75,76
KENO,81949,01/01/1997 17:05:00,,1,3,12,17,23,27,34,36,38,40,46,50,52,54,55,61,67,68,78,80
KENO,81950,01/01/1997 17:10:00,,4,7,8,11,12,16,17,25,28,32,34,44,46,49,54,55,61,62,75,80
KENO,81951,01/01/1997 17:15:00,,2,4,5,9,13,15,19,25,29,30,31,32,38,46,51,53,67,70,72,73
KENO,81952,01/01/1997 17:20:00,,2,6,15,16,17,21,24,35,36,46,49,57,61,63,64,65,68,69,70,73
KENO,81953,01/01/1997 17:25:00,,6,9,10,11,15,22,23,24,25,27,35,36,49,52,54,58,62,71,73,77
KENO,81954,01/01/1997 17:30:00,,3,7,8,17,18,19,25,26,37,45,46,47,53,55,56,60,61,67,69,79
KENO,81955,01/01/1997 17:35:00,,1,3,7,12,19,21,22,24,30,37,38,40,47,57,60,64,65,69,75,78
KENO,81956,01/01/1997 17:40:00,,1,2,5,9,10,18,19,21,32,44,50,52,53,59,71,73,74,75,77,79
KENO,81957,01/01/1997 17:45:00,,2,5,9,10,12,15,22,23,25,28,29,32,39,48,52,53,57,62,63,76
KENO,81958,01/01/1997 17:50:00,,4,8,13,17,18,27,28,31,35,41,45,47,49,53,55,60,63,64,66,74
KENO,81959,01/01/1997 17:55:00,,6,7,9,12,16,18,21,23,24,28,32,34,42,45,47,70,73,77,78,80
KENO,81960,01/01/1997 18:00:00,,3,9,16,18,24,25,31,40,41,46,48,50,53,56,61,62,67,68,75,76
KENO,81961,01/01/1997 18:05:00,,16,20,22,24,28,32,37,40,41,45,46,47,52,56,61,63,67,74,75,76
KENO,81962,01/01/1997 18:10:00,,3,4,5,11,15,17,19,23,29,30,36,45,51,57,58,64,66,71,74,78
KENO,81963,01/01/1997 18:15:00,,1,5,9,10,15,16,18,33,45,50,54,58,65,66,68,72,73,77,78,79
KENO,81964,01/01/1997 18:20:00,,14,15,17,23,26,35,36,38,39,40,44,45,46,47,48,49,54,57,62,69
KENO,81965,01/01/1997 18:25:00,,1,11,15,17,18,20,31,32,38,39,42,47,49,50,51,55,62,69,74,79
KENO,81966,01/01/1997 18:30:00,,1,7,11,16,21,25,26,29,30,39,40,42,50,52,59,68,69,71,75,76
KENO,81967,01/01/1997 18:35:00,,11,12,13,20,26,38,45,50,51,56,58,63,65,69,70,71,73,76,77,79
KENO,81968,01/01/1997 18:40:00,,4,6,7,21,23,26,27,28,29,30,36,40,41,45,56,58,62,63,72,73
KENO,81969,01/01/1997 18:45:00,,1,2,4,9,11,13,24,30,33,35,39,42,46,52,53,57,63,67,70,78
KENO,81970,01/01/1997 18:50:00,,6,7,8,12,15,19,23,25,31,32,33,40,42,48,52,57,58,61,75,79
KENO,81971,01/01/1997 18:55:00,,4,10,15,17,18,32,34,38,40,51,53,55,56,60,61,65,67,68,73,78
KENO,81972,01/01/1997 19:00:00,,14,17,18,20,22,25,33,43,44,48,50,51,54,55,58,59,60,72,73,79
KENO,81973,01/01/1997 19:05:00,,1,6,9,16,19,25,26,30,31,37,40,45,46,48,52,56,59,63,75,77
KENO,81974,01/01/1997 19:10:00,,3,6,13,14,19,20,23,25,27,33,34,39,40,51,62,66,69,70,74,76
KENO,81975,01/01/1997 19:15:00,,3,5,7,11,15,17,22,23,28,30,32,42,49,60,63,65,68,70,75,77
KENO,81976,01/01/1997 19:20:00,,1,6,11,13,14,31,36,37,38,43,45,53,56,60,63,68,69,77,79,80
KENO,81977,01/01/1997 19:25:00,,1,2,4,19,30,33,39,40,44,54,57,58,60,63,65,68,70,71,74,78
KENO,81978,01/01/1997 19:30:00,,2,5,10,12,13,14,18,19,27,33,45,48,50,58,59,66,67,68,71,76
KENO,81979,01/01/1997 19:35:00,,8,12,14,23,25,28,29,34,39,44,48,50,51,57,63,64,67,68,79,80
KENO,81980,01/01/1997 19:40:00,,4,7,16,24,25,27,28,29,31,38,39,40,41,43,44,50,51,52,55,60
KENO,81981,01/01/1997 19:45:00,,3,13,15,19,21,28,29,30,34,35,40,42,48,53,54,56,64,67,68,76
KENO,81982,01/01/1997 19:50:00,,5,9,10,12,15,21,36,43,51,55,58,61,62,63,67,71,74,75,77,80
KENO,81983,01/01/1997 19:55:00,,3,12,19,27,30,31,32,37,38,40,41,43,44,54,59,60,68,72,75,78
KENO,81984,01/01/1997 20:00:00,,1,10,13,16,19,20,25,28,36,41,43,51,52,54,57,61,65,69,71,73
KENO,81985,01/01/1997 20:05:00,,12,16,20,21,28,29,32,33,34,40,45,49,58,59,62,66,68,69,70,80
KENO,81986,01/01/1997 20:10:00,,3,7,10,12,15,23,26,30,37,38,39,40,53,55,57,60,61,68,74,75
KENO,81987,01/01/1997 20:15:00,,2,4,8,24,26,30,34,36,41,42,43,44,50,60,63,65,69,70,73,77
KENO,81988,01/01/1997 20:20:00,,1,2,6,10,13,18,22,26,28,30,32,35,43,51,54,61,66,67,76,77
KENO,81989,01/01/1997 20:25:00,,7,11,17,25,30,33,36,38,42,43,44,45,52,56,67,70,74,75,77,78
KENO,81990,01/01/1997 20:30:00,,3,8,11,12,16,20,21,23,27,30,38,44,47,48,56,64,67,68,75,79
KENO,81991,01/01/1997 20:35:00,,2,4,12,14,23,28,29,31,34,38,39,49,51,54,56,58,66,75,77,78
KENO,81992,01/01/1997 20:40:00,,8,9,11,12,24,30,32,33,35,38,39,40,43,51,54,57,68,72,75,78
KENO,81993,01/01/1997 20:45:00,,6,7,12,15,20,22,30,31,38,40,41,43,46,51,53,58,61,65,70,72
KENO,81994,01/01/1997 20:50:00,,7,8,9,14,15,18,21,22,25,26,33,42,49,59,62,66,71,73,79,80
KENO,81995,01/01/1997 20:55:00,,1,3,6,7,9,11,20,21,27,37,40,46,52,54,62,67,75,76,77,79
KENO,81996,01/01/1997 21:00:00,,2,5,10,13,14,16,23,25,26,29,36,39,43,44,46,49,51,57,69,75
KENO,81997,01/01/1997 21:05:00,,13,18,22,26,29,32,34,36,37,39,42,44,46,47,50,56,58,61,72,74
KENO,81998,01/01/1997 21:10:00,,2,4,7,10,14,17,18,21,22,36,43,44,46,47,51,52,55,60,74,79
KENO,81999,01/01/1997 21:15:00,,1,5,9,10,13,15,18,19,30,34,38,42,48,50,53,56,60,68,76,79
KENO,82000,01/01/1997 21:20:00,,6,9,12,16,17,22,25,26,29,30,37,39,45,58,60,70,71,74,77,78
KENO,82001,01/01/1997 21:25:00,,1,5,9,12,17,22,24,26,32,35,36,40,44,54,55,57,63,64,65,67
KENO,82002,01/01/1997 21:30:00,,3,5,9,11,12,14,18,23,25,28,42,49,55,59,62,63,67,74,77,79
KENO,82003,01/01/1997 21:35:00,,1,3,6,9,20,25,32,34,37,41,42,44,57,58,62,63,65,68,71,73
KENO,82004,01/01/1997 21:40:00,,2,4,6,12,13,14,15,17,22,28,30,34,36,39,40,59,69,70,79,80
KENO,82005,01/01/1997 21:45:00,,1,2,3,5,8,9,13,28,36,52,53,55,56,60,64,65,66,68,76,80
KENO,82006,01/01/1997 21:50:00,,6,7,10,12,13,24,34,39,41,42,44,46,47,49,59,62,69,73,79,80
KENO,82007,01/01/1997 21:55:00,,2,3,5,9,12,16,18,24,25,27,29,44,46,49,50,53,59,60,61,72
KENO,82008,01/01/1997 22:00:00,,4,9,14,15,18,20,23,24,29,33,37,41,42,45,48,49,54,58,62,68
KENO,82009,01/01/1997 22:05:00,,1,3,13,16,20,21,23,24,30,37,40,43,47,50,57,58,61,74,78,79
KENO,82010,01/01/1997 22:10:00,,1,3,4,8,12,14,17,21,24,28,29,36,42,44,54,63,65,67,71,75
KENO,82011,01/01/1997 22:15:00,,4,5,8,25,26,27,28,29,31,33,34,35,36,39,40,48,58,61,69,77
KENO,82012,01/01/1997 22:20:00,,2,4,6,9,10,15,20,22,34,36,39,42,43,49,50,58,66,70,71,75
KENO,82013,01/01/1997 22:25:00,,3,15,17,19,24,25,29,31,32,40,41,44,51,54,65,66,68,70,74,75
KENO,82014,01/01/1997 22:30:00,,14,15,16,21,22,27,31,40,41,42,48,51,60,69,70,72,73,75,77,78
KENO,82015,01/01/1997 22:35:00,,2,3,4,6,12,24,25,27,29,30,39,40,50,56,57,68,70,76,77,78
KENO,82016,01/01/1997 22:40:00,,2,5,6,7,12,15,16,28,29,34,36,39,41,43,47,52,55,62,67,68
KENO,82017,01/01/1997 22:45:00,,1,16,17,18,25,38,46,51,53,54,56,60,61,62,63,64,68,69,74,76
KENO,82018,01/01/1997 22:50:00,,6,8,9,14,15,21,30,31,45,48,49,54,56,59,64,65,66,69,79,80
KENO,82019,01/01/1997 22:55:00,,1,2,7,13,27,28,30,33,40,44,45,46,52,54,61,63,66,71,76,78
KENO,82020,01/01/1997 23:00:00,,4,7,19,20,32,37,38,39,41,44,45,50,53,56,59,60,62,63,69,75
KENO,82021,01/01/1997 23:05:00,,4,5,15,16,17,22,27,30,32,41,43,44,47,48,52,54,55,68,76,80
KENO,82022,01/01/1997 23:10:00,,3,9,13,20,22,26,31,37,39,42,46,52,55,56,57,58,59,60,76,78
KENO,82023,01/01/1997 23:15:00,,1,6,7,10,20,23,26,27,29,30,41,42,45,51,53,57,68,75,76,80
KENO,82024,01/01/1997 23:20:00,,4,5,6,7,15,24,36,41,42,45,46,49,60,63,66,70,75,76,79,80
KENO,82025,01/01/1997 23:25:00,,2,3,4,5,7,8,15,19,20,25,27,28,31,35,38,44,49,51,54,62
KENO,82026,01/01/1997 23:30:00,,9,13,14,21,30,34,37,38,42,46,47,53,55,56,64,65,66,71,72,77
KENO,82027,02/01/1997 6:30:00,,2,4,12,25,28,37,39,42,46,47,48,55,56,59,62,64,65,69,70,77
KENO,82028,02/01/1997 6:35:00,,2,7,8,13,16,18,21,29,31,39,41,44,45,46,49,51,66,68,70,73
KENO,82029,02/01/1997 6:40:00,,4,8,20,23,25,32,34,36,37,46,57,58,61,64,66,67,70,74,75,77
KENO,82030,02/01/1997 6:45:00,,1,2,4,8,10,17,18,19,20,24,26,29,30,44,45,59,61,65,70,77
KENO,82031,02/01/1997 6:50:00,,7,8,9,10,19,21,22,25,26,40,52,53,61,62,63,66,67,72,78,79
KENO,82032,02/01/1997 6:55:00,,2,3,5,8,12,15,23,24,34,35,39,42,46,50,57,63,69,70,73,79
KENO,82033,02/01/1997 7:00:00,,1,2,3,11,15,16,18,26,27,29,38,47,51,56,58,59,60,62,71,75
KENO,82034,02/01/1997 7:05:00,,2,3,10,11,12,14,20,21,24,34,38,39,45,48,49,51,54,64,73,74
KENO,82035,02/01/1997 7:10:00,,3,7,9,10,17,25,30,33,36,45,49,51,53,64,67,70,74,76,77,78
KENO,82036,02/01/1997 7:15:00,,4,5,20,23,24,27,33,34,38,43,48,49,57,58,64,65,66,67,73,75
KENO,82037,02/01/1997 7:20:00,,3,4,12,14,19,22,24,32,33,35,38,41,42,45,63,64,68,69,75,76
KENO,82038,02/01/1997 7:25:00,,1,7,8,14,15,17,22,34,35,39,42,48,53,55,63,64,67,70,77,80
KENO,82039,02/01/1997 7:30:00,,2,3,6,10,22,25,28,30,37,44,48,49,54,57,58,61,64,69,70,74
KENO,82040,02/01/1997 7:35:00,,3,8,12,14,15,23,24,26,27,32,36,37,42,44,46,53,57,60,64,76
