"PRODUCT","DRAW NUMBER","DRAW DATE","BONUS MULTIPLIER","NUMBER DRAWN 1","NUMBER DRAWN 2","NUMBER DRAWN 3","NUMBER DRAWN 4","NUMBER DRAWN 5","NUMBER DRAWN 6","NUMBER DRAWN 7","NUMBER DRAWN 8","NUMBER DRAWN 9","NUMBER DRAWN 10","NUMBER DRAWN 11","NUMBER DRAWN 12","NUMBER DRAWN 13","NUMBER DRAWN 14","NUMBER DRAWN 15","NUMBER DRAWN 16","NUMBER DRAWN 17","NUMBER DRAWN 18","NUMBER DRAWN 19","NUMBER DRAWN 20"
"KENO",2301800,="01/07/2018 0:02:00",1.5,2,12,31,32,35,36,44,45,46,47,49,57,58,62,63,67,73,75,77,78
"KENO",2301801,="01/07/2018 0:05:30",2.0,3,7,8,9,11,12,13,15,18,19,25,28,34,35,37,44,45,51,78,79
"KENO",2301802,="01/07/2018 0:09:00",1.5,1,3,9,15,18,21,23,29,37,40,42,43,45,46,51,53,61,66,69,73
"KENO",2301803,="01/07/2018 0:12:30",2.0,2,3,4,5,7,8,10,12,19,27,32,41,42,43,49,50,51,52,59,62
"KENO",2301804,="01/07/2018 0:16:00",1.5,2,14,17,21,23,25,26,38,41,44,45,52,55,57,60,66,72,73,76,79
"KENO",2301805,="01/07/2018 0:19:30",1.5,1,3,7,17,20,22,28,31,37,46,51,52,56,57,59,62,72,75,77,79
"KENO",2301806,="01/07/2018 0:23:00",2.0,2,5,10,13,24,29,32,34,36,39,41,49,55,62,70,71,73,74,78,80
"KENO",2301807,="01/07/2018 0:26:30",5.0,2,4,11,15,35,36,40,41,50,51,59,63,64,66,67,69,71,72,74,78
"KENO",2301808,="01/07/2018 0:30:00",2.0,3,11,12,13,18,33,40,41,49,51,53,54,60,61,69,71,72,74,77,78
"KENO",2301809,="01/07/2018 0:33:30",2.0,3,4,6,11,13,14,18,19,28,33,37,42,50,53,58,59,63,64,67,70
"KENO",2301810,="01/07/2018 0:37:00",1.5,7,8,9,22,23,28,34,36,37,43,46,54,58,59,60,64,65,73,77,80
"KENO",2301811,="01/07/2018 0:40:30",1.5,3,15,17,20,21,23,24,25,30,31,33,48,50,60,68,71,74,76,77,78
"KENO",2301812,="01/07/2018 0:44:00",1.5,7,11,15,21,25,28,29,32,37,39,40,53,61,69,70,72,75,77,78,79
"KENO",2301813,="01/07/2018 0:47:30",1.5,7,8,11,16,26,29,30,31,34,40,41,44,47,53,59,61,65,69,75,78
"KENO",2301814,="01/07/2018 0:51:00",2.0,7,9,14,17,20,21,35,36,38,39,49,51,62,63,65,68,69,70,71,77
"KENO",2301815,="01/07/2018 0:54:30",1.5,2,3,5,16,23,24,26,33,34,35,36,43,45,48,49,51,60,77,79,80
"KENO",2301816,="01/07/2018 0:58:00",2.0,7,18,20,27,32,34,39,41,42,43,45,47,50,54,56,59,60,65,69,75
"KENO",2301817,="01/07/2018 1:01:30",2.0,1,6,13,16,18,29,33,34,39,42,44,47,56,57,72,73,74,75,76,77
"KENO",2301818,="01/07/2018 1:05:00",2.0,4,9,15,22,33,41,44,49,51,52,61,62,64,66,68,71,72,74,76,78
"KENO",2301819,="01/07/2018 1:08:30",1.5,1,18,20,22,23,27,28,30,31,37,38,40,43,45,53,55,56,61,62,78
"KENO",2301820,="01/07/2018 1:12:00",1.5,7,9,16,17,18,28,33,35,37,38,51,56,58,61,67,69,70,76,78,79
"KENO",2301821,="01/07/2018 1:15:30",2.0,2,5,7,8,9,16,19,26,37,41,49,50,51,60,63,64,67,73,78,79
"KENO",2301822,="01/07/2018 1:19:00",1.5,4,5,7,15,26,27,29,38,43,44,46,49,51,55,59,60,69,76,77,78
"KENO",2301823,="01/07/2018 1:22:30",2.0,5,6,10,19,21,26,29,30,31,32,35,39,49,55,60,61,68,71,76,77
"KENO",2301824,="01/07/2018 1:26:00",1.5,6,7,10,11,17,18,19,28,42,45,46,48,49,53,54,60,62,68,70,75
"KENO",2301825,="01/07/2018 1:29:30",1.5,9,10,11,16,21,24,25,35,37,41,43,47,52,53,54,59,71,73,77,79
"KENO",2301826,="01/07/2018 1:33:00",2.0,7,17,20,21,24,27,28,31,34,35,36,41,46,52,56,68,70,71,73,77
"KENO",2301827,="01/07/2018 1:36:30",1.5,1,2,7,12,13,27,30,33,34,39,40,42,54,55,56,57,59,71,73,78
"KENO",2301828,="01/07/2018 1:40:00",1.5,4,9,15,16,24,27,31,39,40,44,46,49,58,61,62,63,64,66,74,77
"KENO",2301829,="01/07/2018 1:43:30",1.5,1,3,4,6,12,15,16,22,28,29,31,38,41,53,58,59,65,67,74,77
"KENO",2301830,="01/07/2018 1:47:00",2.0,5,11,16,20,21,24,30,46,48,50,54,59,62,67,68,71,73,75,78,80
"KENO",2301831,="01/07/2018 1:50:30",1.5,2,11,14,20,25,26,29,30,33,34,36,37,40,42,48,53,54,69,78,79
"KENO",2301832,="01/07/2018 1:54:00",1.5,4,12,13,15,21,24,26,29,31,41,45,46,58,64,65,67,68,72,74,77
"KENO",2301833,="01/07/2018 1:57:30",2.0,2,4,9,10,18,30,36,37,38,44,45,47,49,56,57,58,60,68,71,80
"KENO",2301834,="01/07/2018 2:01:00",1.5,20,21,25,28,33,35,40,47,51,52,57,60,61,63,67,69,70,71,74,77
"KENO",2301835,="01/07/2018 2:04:30",1.5,2,5,8,12,14,18,33,34,39,40,47,52,58,60,61,63,64,67,72,79
"KENO",2301836,="01/07/2018 2:08:00",2.0,19,31,32,37,39,40,41,42,44,45,46,54,55,58,61,63,64,69,75,76
"KENO",2301837,="01/07/2018 2:11:30",2.0,1,4,9,10,12,14,24,33,40,44,48,54,63,66,69,73,74,75,79,80
"KENO",2301838,="01/07/2018 2:15:00",1.5,3,6,9,15,17,18,19,21,22,23,24,39,46,47,53,59,63,65,69,78
"KENO",2301839,="01/07/2018 2:18:30",2.0,6,11,12,21,22,27,31,37,38,46,49,52,56,58,65,69,73,75,77,80
"KENO",2301840,="01/07/2018 2:22:00",2.0,1,8,17,21,22,23,24,26,27,31,32,35,36,42,48,49,50,54,69,73
"KENO",2301841,="01/07/2018 2:25:30",1.5,6,9,11,19,24,36,38,39,40,42,45,46,58,60,64,65,71,76,79,80
"KENO",2301842,="01/07/2018 2:29:00",1.5,4,8,10,11,13,19,22,31,46,48,57,59,60,62,66,68,70,74,77,79
"KENO",2301843,="01/07/2018 2:32:30",1.5,8,9,11,13,15,19,26,32,33,36,37,38,41,45,53,58,59,62,72,75
"KENO",2301844,="01/07/2018 2:36:00",5.0,9,10,12,18,19,21,28,30,32,38,41,44,49,53,55,60,70,74,75,76
"KENO",2301845,="01/07/2018 2:39:30",5.0,3,4,6,16,18,21,24,25,31,32,40,44,45,46,48,54,58,59,68,78
"KENO",2301846,="01/07/2018 2:43:00",1.5,10,13,15,17,19,21,25,28,30,36,37,43,44,53,54,55,58,69,74,79
"KENO",2301847,="01/07/2018 2:46:30",1.5,2,3,7,16,18,20,21,28,29,38,46,54,56,61,63,65,66,69,72,75
"KENO",2301848,="01/07/2018 2:50:00",2.0,8,18,19,22,28,30,31,41,45,48,50,53,54,55,63,65,73,76,77,80
"KENO",2301849,="01/07/2018 2:53:30",1.5,2,9,10,12,26,27,28,34,49,50,57,58,62,65,67,69,70,72,75,77
"KENO",2301850,="01/07/2018 2:57:00",2.0,1,4,7,8,16,20,23,24,26,27,48,51,60,62,64,65,68,69,76,77
"KENO",2301851,="01/07/2018 3:00:30",2.0,1,2,8,9,11,15,17,20,22,23,26,29,30,31,32,33,49,53,67,73
"KENO",2301852,="01/07/2018 3:04:00",1.5,6,8,9,22,26,29,32,33,39,49,52,53,58,62,63,69,70,71,74,79
"KENO",2301853,="01/07/2018 3:07:30",1.5,1,7,9,14,16,17,20,26,28,29,35,37,38,43,55,58,60,61,64,75
"KENO",2301854,="01/07/2018 3:11:00",1.5,2,6,9,20,21,35,38,39,42,46,47,48,54,55,56,62,68,69,70,75
"KENO",2301855,="01/07/2018 3:14:30",2.0,5,8,12,14,15,21,22,24,43,45,46,49,54,56,61,62,63,68,75,78
"KENO",2301856,="01/07/2018 3:18:00",1.5,5,11,14,16,22,30,31,35,36,38,46,47,49,51,52,58,65,66,74,75
"KENO",2301857,="01/07/2018 3:21:30",1.5,1,5,8,12,16,22,23,26,28,29,30,34,40,41,42,43,61,63,66,77
"KENO",2301858,="01/07/2018 3:25:00",2.0,4,6,11,12,14,18,22,23,24,28,31,35,39,41,62,65,67,77,78,79
"KENO",2301859,="01/07/2018 3:28:30",2.0,3,4,11,16,17,18,22,29,36,41,43,48,57,62,65,67,70,71,72,74
"KENO",2301860,="01/07/2018 3:32:00",2.0,4,5,8,12,14,20,23,26,27,31,39,42,43,47,48,50,67,68,71,77
"KENO",2301861,="01/07/2018 3:35:30",1.5,4,10,12,13,15,22,30,32,36,39,50,51,58,63,70,72,76,77,78,80
"KENO",2301862,="01/07/2018 3:39:00",1.5,2,3,6,9,11,15,16,17,19,22,29,34,39,51,53,57,59,60,70,73
"KENO",2301863,="01/07/2018 3:42:30",5.0,3,5,9,12,17,18,21,31,35,42,45,46,48,49,55,61,63,67,68,77
"KENO",2301864,="01/07/2018 3:46:00",1.5,23,25,29,30,31,32,34,36,38,40,41,42,46,56,59,60,63,66,72,75
"KENO",2301865,="01/07/2018 3:49:30",1.5,1,3,8,13,21,25,30,32,38,43,44,46,52,56,60,62,65,70,76,80
"KENO",2301866,="01/07/2018 3:53:00",2.0,2,4,11,13,18,19,32,37,44,50,54,58,61,63,66,71,73,76,78,80
"KENO",2301867,="01/07/2018 3:56:30",2.0,2,4,7,8,11,12,14,18,25,28,35,43,45,47,51,56,61,68,72,74
"KENO",2301868,="01/07/2018 4:00:00",1.5,5,6,7,8,15,18,20,22,27,33,35,36,38,42,46,47,50,55,67,73
"KENO",2301869,="01/07/2018 5:04:30",1.5,5,6,30,32,33,35,36,38,47,50,51,63,66,69,70,71,73,75,76,80
"KENO",2301870,="01/07/2018 5:08:00",1.5,7,8,9,10,14,18,20,25,26,27,34,42,43,44,46,52,58,63,74,76
"KENO",2301871,="01/07/2018 5:11:30",2.0,3,5,6,10,14,15,19,20,22,31,39,41,52,54,57,58,60,62,72,80
"KENO",2301872,="01/07/2018 5:15:00",1.5,2,5,7,9,14,15,20,22,24,33,34,39,41,43,49,64,70,71,73,78
"KENO",2301873,="01/07/2018 5:18:30",5.0,1,2,3,11,16,18,19,23,27,33,35,39,41,44,47,48,53,65,69,70
"KENO",2301874,="01/07/2018 5:22:00",2.0,1,5,9,10,17,24,26,27,43,47,48,50,54,58,59,64,69,72,74,78
"KENO",2301875,="01/07/2018 5:25:30",1.5,2,6,8,12,18,20,21,24,28,35,45,46,47,51,54,56,64,65,66,68
"KENO",2301876,="01/07/2018 5:29:00",2.0,4,5,6,7,10,12,29,33,34,42,45,54,56,60,66,67,73,76,79,80
"KENO",2301877,="01/07/2018 5:32:30",5.0,4,6,11,15,22,24,30,34,39,42,45,47,48,57,61,62,68,71,74,75
"KENO",2301878,="01/07/2018 5:36:00",1.5,3,4,5,10,13,16,18,19,22,23,24,34,39,41,47,48,64,69,75,79
"KENO",2301879,="01/07/2018 5:39:30",2.0,12,16,22,23,28,30,35,39,40,42,46,49,51,55,60,61,64,68,69,76
"KENO",2301880,="01/07/2018 5:43:00",5.0,4,11,13,22,29,33,34,35,36,45,48,52,55,56,58,65,67,70,71,74
"KENO",2301881,="01/07/2018 5:46:30",2.0,8,9,10,14,15,18,31,33,34,37,38,50,52,54,55,59,62,68,71,72
"KENO",2301882,="01/07/2018 5:50:00",2.0,7,8,18,22,23,24,35,41,42,43,45,48,52,60,68,69,70,71,75,78
"KENO",2301883,="01/07/2018 5:53:30",2.0,11,20,26,29,31,32,34,35,37,41,42,43,48,49,51,63,64,65,70,80
"KENO",2301884,="01/07/2018 5:57:00",2.0,4,6,9,10,11,12,23,29,31,32,35,46,56,57,62,64,65,69,74,80
"KENO",2301885,="01/07/2018 6:00:30",2.0,2,5,8,9,11,12,15,19,26,36,40,45,49,52,62,63,73,74,75,76
"KENO",2301886,="01/07/2018 6:04:00",2.0,6,9,12,14,18,21,22,28,29,32,33,40,44,46,53,58,59,71,74,79
"KENO",2301887,="01/07/2018 6:07:30",1.5,2,10,13,19,23,25,26,27,29,33,39,41,50,53,56,61,62,64,76,78
"KENO",2301888,="01/07/2018 6:11:00",1.5,1,5,6,13,19,26,27,34,40,42,45,48,50,52,59,60,63,64,65,72
"KENO",2301889,="01/07/2018 6:14:30",1.5,7,11,18,20,26,35,40,42,44,45,46,55,57,59,60,67,75,77,78,80
"KENO",2301890,="01/07/2018 6:18:00",2.0,1,5,11,14,17,25,26,35,36,41,45,49,52,53,55,63,66,71,72,78
"KENO",2301891,="01/07/2018 6:21:30",1.5,20,27,28,31,33,34,35,40,41,50,56,60,61,63,65,67,69,73,75,77
"KENO",2301892,="01/07/2018 6:25:00",2.0,6,7,17,18,20,26,27,31,37,38,45,46,47,51,57,59,60,63,69,74
"KENO",2301893,="01/07/2018 6:28:30",1.5,15,17,18,20,21,23,34,38,39,44,47,51,56,60,61,62,67,68,69,71
"KENO",2301894,="01/07/2018 6:32:00",1.5,3,8,10,14,15,21,23,24,26,34,42,47,55,58,59,62,65,67,70,76
"KENO",2301895,="01/07/2018 6:35:30",1.5,2,3,4,5,15,24,26,34,37,38,39,50,54,57,67,69,70,77,78,80
"KENO",2301896,="01/07/2018 6:39:00",1.5,3,7,8,14,25,27,29,33,40,44,46,50,54,55,62,64,67,68,69,79
"KENO",2301897,="01/07/2018 6:42:30",2.0,1,2,6,11,17,23,25,27,31,38,41,50,52,53,55,56,57,67,70,72
"KENO",2301898,="01/07/2018 6:46:00",2.0,5,6,8,9,10,13,14,21,27,31,32,35,36,44,48,49,61,62,69,74
"KENO",2301899,="01/07/2018 6:49:30",1.5,8,15,20,21,22,29,36,51,52,54,55,56,58,59,61,65,67,68,70,72
"KENO",2301900,="01/07/2018 6:53:00",2.0,5,17,18,20,24,25,28,29,30,42,45,46,50,54,55,56,60,64,69,79
"KENO",2301901,="01/07/2018 6:56:30",1.5,9,10,23,24,25,26,27,29,39,41,42,50,55,60,62,63,66,74,75,80
"KENO",2301902,="01/07/2018 7:00:00",2.0,1,2,6,16,27,31,38,39,40,44,50,54,55,56,68,71,73,76,77,80
"KENO",2301903,="01/07/2018 7:03:30",1.5,2,4,6,7,14,27,29,30,33,40,42,44,45,46,48,60,66,77,79,80
"KENO",2301904,="01/07/2018 7:07:00",1.5,5,11,16,18,25,28,30,32,36,41,42,44,47,51,59,62,69,76,77,80
"KENO",2301905,="01/07/2018 7:10:30",1.5,2,3,18,19,25,33,42,48,49,50,52,53,54,58,60,65,67,74,75,80
"KENO",2301906,="01/07/2018 7:14:00",1.5,2,9,10,13,15,19,21,30,34,42,43,45,50,52,54,67,69,72,77,80
"KENO",2301907,="01/07/2018 7:17:30",1.5,4,5,6,13,15,18,22,23,29,31,40,45,49,50,54,61,63,70,73,76
"KENO",2301908,="01/07/2018 7:21:00",1.5,19,23,24,29,30,34,38,43,45,49,50,53,59,63,67,68,70,74,78,80
"KENO",2301909,="01/07/2018 7:24:30",2.0,1,5,11,13,14,18,19,30,32,40,47,53,55,57,58,59,66,72,75,80
"KENO",2301910,="01/07/2018 7:28:00",1.5,3,5,6,12,27,33,37,39,43,47,48,52,53,54,56,60,63,66,69,74
"KENO",2301911,="01/07/2018 7:31:30",2.0,11,12,17,18,21,23,27,28,30,33,36,39,40,44,49,51,54,59,62,79
"KENO",2301912,="01/07/2018 7:35:00",1.5,2,7,8,9,16,25,32,38,41,42,45,51,52,59,63,66,67,71,73,78
"KENO",2301913,="01/07/2018 7:38:30",2.0,2,4,5,6,10,18,19,30,31,39,43,44,46,55,60,61,69,72,79,80
"KENO",2301914,="01/07/2018 7:42:00",1.5,5,15,17,18,26,34,39,41,43,47,53,54,58,60,62,64,66,71,76,78
"KENO",2301915,="01/07/2018 7:45:30",1.5,3,5,6,7,12,17,33,35,38,48,50,51,54,55,60,62,66,67,70,71
"KENO",2301916,="01/07/2018 7:49:00",7.0,3,4,14,16,17,21,24,36,40,45,46,48,54,55,58,62,64,71,75,79
"KENO",2301917,="01/07/2018 7:52:30",2.0,1,2,8,15,16,18,20,23,31,33,35,37,39,49,55,60,66,68,69,75
"KENO",2301918,="01/07/2018 7:56:00",1.5,1,3,8,9,10,12,22,28,30,36,40,41,49,55,56,59,65,70,75,77
"KENO",2301919,="01/07/2018 7:59:30",2.0,3,8,9,13,17,25,29,34,37,42,43,46,51,52,66,67,68,71,75,78
"KENO",2301920,="01/07/2018 8:03:00",2.0,5,6,8,9,17,18,25,26,33,35,36,43,45,57,58,59,62,69,72,76
"KENO",2301921,="01/07/2018 8:06:30",2.0,1,3,4,8,14,17,22,25,30,33,43,53,59,68,69,70,71,72,74,79
"KENO",2301922,="01/07/2018 8:10:00",2.0,2,5,7,12,15,23,25,26,30,32,36,37,38,39,51,52,53,55,59,68
"KENO",2301923,="01/07/2018 8:13:30",2.0,9,11,17,19,26,29,31,35,38,40,41,48,49,55,57,60,65,66,69,78
"KENO",2301924,="01/07/2018 8:17:00",1.5,1,3,4,7,10,13,15,16,24,25,32,40,49,65,67,69,76,77,78,80
"KENO",2301925,="01/07/2018 8:20:30",2.0,1,3,4,12,15,16,18,31,33,40,41,44,55,57,59,65,69,70,73,78
"KENO",2301926,="01/07/2018 8:24:00",1.5,5,7,10,17,19,22,27,30,34,35,36,37,39,45,54,55,61,66,75,77
"KENO",2301927,="01/07/2018 8:27:30",5.0,4,5,6,8,12,15,26,29,31,36,43,46,48,56,60,63,64,65,71,80
"KENO",2301928,="01/07/2018 8:31:00",2.0,2,7,10,18,23,26,39,40,41,44,46,51,53,55,58,67,75,76,77,80
"KENO",2301929,="01/07/2018 8:34:30",1.5,3,4,5,6,7,27,29,32,33,34,46,47,48,57,62,71,72,75,77,79
"KENO",2301930,="01/07/2018 8:38:00",2.0,5,24,25,26,30,32,36,39,40,42,48,49,51,54,55,58,59,73,78,80
"KENO",2301931,="01/07/2018 8:41:30",5.0,3,5,7,11,14,16,17,19,20,25,27,29,36,46,59,60,69,73,74,78
"KENO",2301932,="01/07/2018 8:45:00",1.5,8,12,14,15,16,21,23,32,45,55,57,58,59,60,64,65,67,74,76,79
"KENO",2301933,="01/07/2018 8:48:30",1.5,2,4,5,11,14,20,22,23,37,40,43,53,54,57,66,68,71,72,74,78
"KENO",2301934,="01/07/2018 8:52:00",1.5,2,6,10,15,27,29,32,35,37,44,54,56,59,65,69,70,71,74,78,79
"KENO",2301935,="01/07/2018 8:55:30",1.5,2,9,12,15,17,20,25,29,39,43,45,46,50,66,68,70,72,73,76,78
"KENO",2301936,="01/07/2018 8:59:00",1.5,1,7,10,14,21,26,29,39,42,48,51,54,59,60,62,63,65,67,74,77
"KENO",2301937,="01/07/2018 9:02:30",1.5,1,5,8,11,20,23,25,37,40,44,46,48,49,52,58,59,65,68,76,79
"KENO",2301938,="01/07/2018 9:06:00",1.5,3,6,8,12,14,17,20,26,30,35,36,41,52,53,54,62,66,67,68,80
"KENO",2301939,="01/07/2018 9:09:30",1.5,4,7,15,20,21,24,25,28,36,38,39,41,49,54,61,65,66,69,71,80
"KENO",2301940,="01/07/2018 9:13:00",1.5,1,8,10,21,23,27,33,35,45,52,53,57,63,64,66,68,69,72,75,79
"KENO",2301941,="01/07/2018 9:16:30",2.0,1,3,6,10,14,15,18,20,27,33,34,36,38,42,50,60,62,64,73,76
"KENO",2301942,="01/07/2018 9:20:00",5.0,5,9,10,12,16,19,20,23,27,28,34,37,45,46,54,57,58,59,60,64
"KENO",2301943,="01/07/2018 9:23:30",2.0,9,10,12,14,16,20,27,32,34,41,45,48,51,57,59,66,69,71,75,80
"KENO",2301944,="01/07/2018 9:27:00",2.0,1,3,5,10,19,21,22,26,28,35,36,41,42,44,52,57,62,63,68,74
"KENO",2301945,="01/07/2018 9:30:30",2.0,1,2,5,7,10,14,20,27,37,38,39,44,46,49,58,59,65,68,70,76
"KENO",2301946,="01/07/2018 9:34:00",1.5,3,7,14,17,24,25,36,37,39,43,45,49,50,59,62,64,68,69,72,77
"KENO",2301947,="01/07/2018 9:37:30",1.5,6,8,12,21,22,25,31,36,38,41,48,50,51,54,57,65,66,70,72,74
"KENO",2301948,="01/07/2018 9:41:00",2.0,6,8,10,20,27,28,36,38,39,40,46,51,52,56,61,66,70,72,74,76
"KENO",2301949,="01/07/2018 9:44:30",1.5,2,3,5,14,15,18,26,30,32,33,35,36,37,40,45,47,55,63,66,75
"KENO",2301950,="01/07/2018 9:48:00",1.5,4,5,10,11,15,19,31,34,39,42,44,45,49,58,60,62,64,70,75,77
"KENO",2301951,="01/07/2018 9:51:30",1.5,4,7,11,13,26,27,28,30,36,40,45,46,49,51,52,55,60,68,71,73
"KENO",2301952,="01/07/2018 9:55:00",1.5,2,5,8,10,16,17,24,29,34,40,42,45,51,53,55,57,59,62,67,72
"KENO",2301953,="01/07/2018 9:58:30",1.5,1,2,4,7,9,11,13,14,25,33,37,43,49,54,58,60,63,67,73,80
"KENO",2301954,="01/07/2018 10:02:00",2.0,3,11,12,24,25,27,35,36,44,45,55,56,57,59,62,66,72,74,75,78
"KENO",2301955,="01/07/2018 10:05:30",1.5,5,8,14,21,24,27,36,37,43,50,53,60,61,62,63,66,69,70,76,80
"KENO",2301956,="01/07/2018 10:09:00",1.5,8,20,23,25,27,30,34,35,39,48,49,51,54,56,60,62,65,69,76,78
"KENO",2301957,="01/07/2018 10:12:30",2.0,7,16,18,21,22,24,27,28,32,33,37,40,45,50,53,55,61,63,64,78
"KENO",2301958,="01/07/2018 10:16:00",1.5,8,25,28,31,35,39,41,42,46,49,52,53,55,61,63,68,69,70,71,73
"KENO",2301959,="01/07/2018 10:19:30",2.0,13,15,17,18,27,29,30,31,33,35,42,46,47,48,55,59,61,62,66,78
"KENO",2301960,="01/07/2018 10:23:00",2.0,1,3,8,11,15,19,21,25,26,28,31,38,47,53,55,63,69,70,74,79
"KENO",2301961,="01/07/2018 10:26:30",10.0,4,5,9,13,17,21,26,27,37,48,50,58,62,64,66,68,69,71,72,77
"KENO",2301962,="01/07/2018 10:30:00",1.5,4,9,13,16,17,18,21,22,30,35,37,40,43,44,46,54,57,61,70,76
"KENO",2301963,="01/07/2018 10:33:30",2.0,6,7,8,16,21,23,27,28,29,30,32,34,37,38,40,46,52,65,71,79
"KENO",2301964,="01/07/2018 10:37:00",2.0,14,16,17,20,21,23,25,26,28,34,35,42,49,50,53,54,59,60,64,68
"KENO",2301965,="01/07/2018 10:40:30",2.0,2,3,4,14,16,20,30,36,37,40,41,43,45,52,53,63,73,76,78,79
"KENO",2301966,="01/07/2018 10:44:00",1.5,3,13,14,19,26,30,34,35,39,44,45,52,57,62,66,67,70,71,77,80
"KENO",2301967,="01/07/2018 10:47:30",2.0,7,12,13,24,27,31,33,34,37,39,43,45,46,48,50,52,54,60,64,68
"KENO",2301968,="01/07/2018 10:51:00",1.5,6,7,12,21,23,26,32,33,40,41,43,46,47,63,69,73,75,77,78,80
"KENO",2301969,="01/07/2018 10:54:30",1.5,7,10,11,23,28,29,30,33,35,40,41,45,50,53,54,55,57,74,75,77
"KENO",2301970,="01/07/2018 10:58:00",1.5,6,16,17,18,19,27,28,36,44,46,47,52,54,58,63,64,65,67,74,78
"KENO",2301971,="01/07/2018 11:01:30",1.5,1,2,3,11,19,20,28,34,36,42,44,47,49,60,61,68,69,70,75,80
"KENO",2301972,="01/07/2018 11:05:00",2.0,6,10,12,14,15,18,31,39,51,52,56,57,58,60,61,65,68,69,71,72
"KENO",2301973,="01/07/2018 11:08:30",1.5,7,11,12,17,21,22,31,37,41,44,47,50,53,62,65,67,69,71,73,74
"KENO",2301974,="01/07/2018 11:12:00",1.5,2,6,7,8,12,14,15,17,18,21,27,34,38,44,52,60,65,66,68,80
"KENO",2301975,="01/07/2018 11:15:30",1.5,1,2,7,10,14,20,22,24,27,32,35,44,47,49,55,56,59,66,76,79
"KENO",2301976,="01/07/2018 11:19:00",2.0,3,4,6,18,29,30,34,37,38,39,40,44,47,53,55,61,62,72,73,75
"KENO",2301977,="01/07/2018 11:22:30",2.0,7,17,21,24,30,33,35,43,44,46,47,48,56,57,64,66,69,70,72,76
"KENO",2301978,="01/07/2018 11:26:00",2.0,3,4,8,11,17,18,19,21,23,26,42,44,46,56,62,63,66,75,77,80
"KENO",2301979,="01/07/2018 11:29:30",2.0,2,3,6,15,20,28,29,33,39,41,42,43,46,54,65,68,72,76,77,79
"KENO",2301980,="01/07/2018 11:33:00",1.5,10,11,14,18,21,36,38,40,47,48,51,52,56,57,64,69,74,75,77,78
"KENO",2301981,="01/07/2018 11:36:30",1.5,2,6,11,19,26,27,29,32,33,34,40,45,48,52,59,60,64,65,69,80
"KENO",2301982,="01/07/2018 11:40:00",2.0,2,3,7,9,14,16,23,25,30,33,38,39,43,49,58,61,63,65,69,72
"KENO",2301983,="01/07/2018 11:43:30",1.5,3,7,8,10,13,16,24,26,39,41,43,47,54,61,67,68,69,77,78,79
"KENO",2301984,="01/07/2018 11:47:00",1.5,6,7,8,18,21,28,31,34,35,39,40,43,45,46,63,64,66,71,72,77
"KENO",2301985,="01/07/2018 11:50:30",2.0,8,10,20,24,33,37,40,41,42,44,50,51,53,57,62,65,70,71,72,79
"KENO",2301986,="01/07/2018 11:54:00",2.0,1,4,10,16,17,18,19,20,29,35,46,48,50,54,61,62,64,69,72,75
"KENO",2301987,="01/07/2018 11:57:30",2.0,3,5,8,13,27,28,34,36,38,41,43,44,54,55,58,62,67,70,76,77
"KENO",2301988,="01/07/2018 12:01:00",5.0,1,2,3,8,9,14,18,19,29,43,44,50,54,60,63,64,69,75,76,78
"KENO",2301989,="01/07/2018 12:04:30",2.0,1,3,8,10,23,29,32,33,34,39,42,45,48,52,55,60,63,74,75,79
"KENO",2301990,="01/07/2018 12:08:00",1.5,2,9,20,25,31,32,33,40,45,50,51,55,56,58,59,61,64,65,71,72
"KENO",2301991,="01/07/2018 12:11:30",2.0,7,8,11,12,16,20,24,27,28,38,44,47,50,53,55,56,62,68,73,79
"KENO",2301992,="01/07/2018 12:15:00",2.0,5,6,13,14,19,24,25,28,32,36,45,51,56,57,63,70,72,73,75,80
"KENO",2301993,="01/07/2018 12:18:30",1.5,2,13,19,22,23,25,28,29,33,36,38,42,43,44,50,54,64,74,78,80
"KENO",2301994,="01/07/2018 12:22:00",2.0,2,3,4,21,22,26,28,29,33,41,48,49,54,59,61,67,71,74,77,80
"KENO",2301995,="01/07/2018 12:25:30",2.0,7,9,14,17,20,22,23,33,35,38,39,46,51,60,65,67,69,70,73,75
"KENO",2301996,="01/07/2018 12:29:00",1.5,6,14,20,26,32,34,42,43,51,54,59,61,64,66,67,69,70,77,79,80
"KENO",2301997,="01/07/2018 12:32:30",1.5,2,12,17,21,24,28,35,38,40,44,45,48,49,52,55,58,60,64,77,79
"KENO",2301998,="01/07/2018 12:36:00",1.5,7,10,11,16,21,25,26,28,29,31,33,39,42,57,58,64,72,75,77,78
"KENO",2301999,="01/07/2018 12:39:30",2.0,4,8,12,13,17,22,27,29,33,44,50,51,55,62,72,74,76,77,78,79
"KENO",2302000,="01/07/2018 12:43:00",7.0,2,4,10,15,24,26,37,38,41,52,53,60,61,65,66,67,70,76,79,80
"KENO",2302001,="01/07/2018 12:46:30",2.0,3,4,5,8,12,18,24,27,33,44,47,49,50,56,60,64,68,71,74,80
"KENO",2302002,="01/07/2018 12:50:00",1.5,2,4,6,9,10,13,17,19,27,28,29,37,51,53,59,65,70,71,74,79
"KENO",2302003,="01/07/2018 12:53:30",2.0,5,12,17,20,22,24,28,29,31,32,38,43,44,45,46,53,54,58,61,68
