PRODUCT,DRAW NUMBER,DRAW DATE,BONUS_MULTIPLIER,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,NUMBER DRAWN 7,NUMBER DRAWN 8,NUMBER DRAWN 9,NUMBER DRAWN 10,NUMBER DRAWN 11,NUMBER DRAWN 12,NUMBER DRAWN 13,NUMBER DRAWN 14,NUMBER DRAWN 15,NUMBER DRAWN 16,NUMBER DRAWN 17,NUMBER DRAWN 18,NUMBER DRAWN 19,NUMBER DRAWN 20
KENO,425502,01/07/2001 7:30:00,,2,11,15,16,17,20,23,25,31,33,35,41,48,51,65,67,68,74,76,79
KENO,425503,01/07/2001 7:35:00,,2,4,7,15,21,23,27,34,38,40,43,45,47,49,52,61,62,65,66,68
KENO,425504,01/07/2001 7:40:00,,9,27,29,31,32,34,35,39,40,41,42,49,50,52,54,58,59,63,67,71
KENO,425505,01/07/2001 7:45:00,,19,20,21,26,29,33,42,46,49,52,55,56,60,61,63,65,71,75,76,77
KENO,425506,01/07/2001 7:50:00,,1,5,7,8,16,23,24,30,37,38,40,46,50,51,54,59,61,64,71,74
KENO,425507,01/07/2001 7:55:00,,7,8,14,24,25,26,29,31,38,52,53,58,59,60,64,70,72,74,77,80
KENO,425508,01/07/2001 8:00:00,,3,5,9,10,11,14,15,23,25,26,31,40,43,47,57,68,71,72,73,76
KENO,425509,01/07/2001 8:05:00,,1,2,3,5,15,17,19,32,41,46,47,50,55,64,70,72,73,74,75,79
KENO,425510,01/07/2001 8:10:00,,2,6,8,11,15,27,30,31,33,36,39,41,42,46,63,67,72,75,77,78
KENO,425511,01/07/2001 8:15:00,,3,16,23,24,25,32,34,41,42,50,51,55,62,64,66,67,69,72,75,79
KENO,425512,01/07/2001 8:20:00,,5,18,20,23,28,30,32,33,34,38,39,43,47,57,60,65,70,72,76,78
KENO,425513,01/07/2001 8:25:00,,2,3,9,13,14,15,27,29,32,36,46,47,48,49,53,60,72,74,75,76
KENO,425514,01/07/2001 8:30:00,,8,11,15,27,28,30,33,40,42,46,47,51,56,59,60,61,64,65,76,77
KENO,425515,01/07/2001 8:35:00,,4,6,7,8,29,30,38,45,46,49,53,54,57,60,67,71,72,76,77,78
KENO,425516,01/07/2001 8:40:00,,1,5,7,14,20,26,27,32,34,36,42,46,47,50,52,55,62,68,70,74
KENO,425517,01/07/2001 8:45:00,,2,5,9,13,14,20,21,29,32,36,38,40,43,47,61,63,64,66,71,76
KENO,425518,01/07/2001 8:50:00,,6,10,13,17,19,21,25,30,32,45,46,47,49,50,57,63,68,69,70,79
KENO,425519,01/07/2001 8:55:00,,2,3,4,8,10,13,14,20,24,32,45,50,54,61,64,69,75,77,79,80
KENO,425520,01/07/2001 9:00:00,,3,4,14,20,27,32,35,37,41,42,44,45,47,50,54,60,61,64,67,79
KENO,425521,01/07/2001 9:05:00,,3,5,9,11,18,19,20,26,36,37,41,44,45,46,47,53,57,63,70,78
KENO,425522,01/07/2001 9:10:00,,3,9,18,20,26,30,33,39,43,47,48,49,51,52,57,64,67,71,72,76
KENO,425523,01/07/2001 9:15:00,,6,11,12,17,23,24,26,31,39,42,45,48,49,50,55,56,64,69,75,78
KENO,425524,01/07/2001 9:20:00,,6,7,8,9,10,13,19,21,24,32,37,38,58,61,63,65,68,71,72,76
KENO,425525,01/07/2001 9:25:00,,2,3,4,6,8,11,14,15,18,27,29,30,31,32,47,52,59,61,69,70
KENO,425526,01/07/2001 9:30:00,,2,14,17,20,21,24,28,33,37,45,47,53,55,61,64,67,69,70,77,79
KENO,425527,01/07/2001 9:35:00,,7,12,20,27,28,32,36,37,39,40,45,49,51,58,60,70,75,76,77,78
KENO,425528,01/07/2001 9:40:00,,1,6,15,17,18,23,26,29,35,36,45,48,49,51,52,58,64,69,78,79
KENO,425529,01/07/2001 9:45:00,,2,3,5,7,8,11,13,19,23,26,30,41,49,50,54,56,57,64,78,80
KENO,425530,01/07/2001 9:50:00,,1,2,5,8,12,19,22,23,25,27,36,38,42,48,49,64,65,66,67,68
KENO,425531,01/07/2001 9:55:00,,1,2,10,13,16,19,20,33,34,40,41,43,54,57,59,65,70,74,75,80
KENO,425532,01/07/2001 10:00:00,,1,2,3,5,6,8,14,19,20,26,29,36,37,46,51,68,70,72,74,76
KENO,425533,01/07/2001 10:05:00,,2,3,11,20,22,24,27,28,31,32,37,40,41,52,60,63,67,68,72,74
KENO,425534,01/07/2001 10:10:00,,4,8,16,23,25,32,33,35,37,39,49,51,52,54,58,66,70,76,78,79
KENO,425535,01/07/2001 10:15:00,,1,9,12,17,30,34,37,39,44,47,48,49,51,53,57,59,61,65,67,77
KENO,425536,01/07/2001 10:20:00,,3,12,13,20,22,25,30,31,35,37,38,52,54,59,60,63,64,68,70,72
KENO,425537,01/07/2001 10:25:00,,7,10,21,27,28,29,33,35,36,37,42,44,48,51,54,56,65,67,69,80
KENO,425538,01/07/2001 10:30:00,,1,7,8,14,25,27,29,31,32,36,39,40,43,48,63,64,65,72,73,78
KENO,425539,01/07/2001 10:35:00,,7,10,18,21,31,32,35,37,39,45,46,48,49,50,55,59,63,66,77,78
KENO,425540,01/07/2001 10:40:00,,2,11,12,31,38,39,41,44,45,54,56,64,66,67,68,73,76,77,78,79
KENO,425541,01/07/2001 10:45:00,,1,8,10,14,16,18,25,27,31,36,37,42,44,56,58,60,68,70,73,75
KENO,425542,01/07/2001 10:50:00,,10,14,16,18,23,26,27,28,30,31,38,43,46,47,56,57,58,66,67,78
KENO,425543,01/07/2001 10:55:00,,4,7,8,12,22,23,26,27,34,37,43,46,50,51,52,56,59,68,76,79
KENO,425544,01/07/2001 11:00:00,,9,10,12,14,22,33,38,43,48,50,52,56,61,62,63,69,75,78,79,80
KENO,425545,01/07/2001 11:05:00,,5,9,11,20,24,27,31,34,38,39,43,48,52,56,59,60,64,68,74,75
KENO,425546,01/07/2001 11:10:00,,2,3,5,6,9,11,12,13,19,26,38,43,46,54,59,64,67,73,76,78
KENO,425547,01/07/2001 11:15:00,,6,8,9,29,30,31,33,34,36,38,41,43,48,54,57,60,62,64,68,79
KENO,425548,01/07/2001 11:20:00,,3,5,11,19,21,27,29,40,41,45,51,55,62,66,69,70,72,73,76,79
KENO,425549,01/07/2001 11:25:00,,11,16,19,21,23,24,25,30,31,33,34,37,45,59,62,70,73,74,76,77
KENO,425550,01/07/2001 11:30:00,,4,7,11,15,22,28,32,39,41,43,50,57,59,61,67,68,69,70,72,77
KENO,425551,01/07/2001 11:35:00,,1,2,3,5,16,20,22,23,29,35,40,46,47,48,50,56,68,73,74,77
KENO,425552,01/07/2001 11:40:00,,1,2,3,10,12,19,23,25,31,36,37,38,54,63,65,70,73,76,77,79
KENO,425553,01/07/2001 11:45:00,,1,4,5,6,19,22,24,25,42,44,45,49,53,54,60,62,65,70,79,80
KENO,425554,01/07/2001 11:50:00,,5,6,12,21,22,26,30,31,32,38,42,50,57,58,61,66,67,70,71,75
KENO,425555,01/07/2001 11:55:00,,3,10,15,23,24,31,34,42,43,44,46,55,61,63,66,67,71,73,77,79
KENO,425556,01/07/2001 12:00:00,,1,7,10,18,24,26,28,33,34,38,48,50,54,60,65,66,67,71,72,75
KENO,425557,01/07/2001 12:05:00,,3,5,7,22,35,41,45,47,49,56,60,62,64,65,67,70,71,72,75,76
KENO,425558,01/07/2001 12:10:00,,4,5,14,16,21,25,28,32,33,35,38,51,54,57,59,62,63,71,73,78
KENO,425559,01/07/2001 12:15:00,,8,28,29,33,34,36,37,42,43,53,54,55,56,58,64,68,71,74,76,79
KENO,425560,01/07/2001 12:20:00,,3,10,11,12,15,16,17,23,24,38,40,52,56,60,62,68,71,75,78,79
KENO,425561,01/07/2001 12:25:00,,9,17,20,26,28,31,32,36,41,42,46,54,56,57,59,62,70,73,75,76
KENO,425562,01/07/2001 12:30:00,,4,11,15,20,21,23,24,29,31,48,53,54,59,61,63,66,68,71,72,75
KENO,425563,01/07/2001 12:35:00,,6,8,10,19,20,28,33,36,37,40,44,47,48,51,55,59,62,67,71,73
KENO,425564,01/07/2001 12:40:00,,5,14,17,18,20,27,35,36,37,42,45,51,52,54,65,69,75,76,78,80
KENO,425565,01/07/2001 12:45:00,,5,16,17,18,20,28,32,33,34,35,37,39,40,47,56,62,72,74,75,78
KENO,425566,01/07/2001 12:50:00,,1,3,4,7,10,13,18,20,22,30,38,39,40,41,43,48,49,57,66,68
KENO,425567,01/07/2001 12:55:00,,3,5,20,21,23,25,29,38,39,47,48,51,54,57,61,67,69,71,77,79
KENO,425568,01/07/2001 13:00:00,,2,3,8,17,18,23,26,27,28,33,41,45,46,49,54,55,58,62,73,76
KENO,425569,01/07/2001 13:05:00,,1,19,22,23,26,30,31,38,39,40,44,46,47,51,56,64,66,67,76,77
KENO,425570,01/07/2001 13:10:00,,3,4,8,11,13,20,29,40,45,46,49,50,55,57,65,67,68,69,73,74
KENO,425571,01/07/2001 13:15:00,,2,4,5,9,10,18,23,25,26,31,42,52,54,56,57,66,67,68,77,79
KENO,425572,01/07/2001 13:20:00,,2,4,9,12,13,15,20,22,26,28,33,38,41,45,46,62,67,68,73,79
KENO,425573,01/07/2001 13:25:00,,7,8,9,10,28,30,38,43,47,52,57,61,62,63,67,68,74,76,77,79
KENO,425574,01/07/2001 13:30:00,,4,7,11,20,21,22,26,38,41,43,47,51,54,55,58,59,61,62,68,72
KENO,425575,01/07/2001 13:35:00,,4,5,15,21,23,29,32,33,34,35,38,43,48,54,65,69,73,75,78,79
KENO,425576,01/07/2001 13:40:00,,3,7,8,9,10,13,23,29,36,40,45,47,55,63,67,68,73,74,77,79
KENO,425577,01/07/2001 13:45:00,,2,6,10,15,22,23,31,37,39,44,47,48,50,53,57,61,66,70,75,79
KENO,425578,01/07/2001 13:50:00,,7,10,18,19,20,28,29,30,37,38,41,44,49,51,52,58,73,74,78,79
KENO,425579,01/07/2001 13:55:00,,1,12,13,15,18,21,26,30,33,35,45,47,48,49,52,57,64,70,74,80
KENO,425580,01/07/2001 14:00:00,,4,6,11,12,13,14,15,19,21,25,26,27,34,38,46,47,53,54,55,59
KENO,425581,01/07/2001 14:05:00,,9,10,13,15,19,20,27,31,37,39,40,45,47,50,51,52,54,55,77,80
KENO,425582,01/07/2001 14:10:00,,5,12,17,19,21,23,26,28,30,33,35,39,40,52,53,57,61,66,67,75
KENO,425583,01/07/2001 14:15:00,,13,14,15,20,23,24,26,30,35,39,46,54,55,65,66,67,70,71,73,76
KENO,425584,01/07/2001 14:20:00,,2,6,21,22,23,38,39,41,42,50,53,59,62,63,70,71,72,75,77,79
KENO,425585,01/07/2001 14:25:00,,7,8,11,14,15,18,21,22,23,28,32,34,39,40,45,50,66,67,68,76
KENO,425586,01/07/2001 14:30:00,,2,3,5,8,13,21,28,39,41,46,52,54,55,57,59,60,64,68,69,77
KENO,425587,01/07/2001 14:35:00,,1,4,6,15,16,19,22,24,26,27,31,33,37,41,45,55,60,63,66,68
KENO,425588,01/07/2001 14:40:00,,7,9,11,17,20,21,22,24,27,36,43,47,58,60,61,64,66,70,73,77
KENO,425589,01/07/2001 14:45:00,,2,6,7,10,12,16,29,37,38,39,40,46,47,49,53,57,61,62,63,80
KENO,425590,01/07/2001 14:50:00,,1,2,5,12,13,16,17,23,28,30,32,38,39,48,50,55,58,65,72,74
KENO,425591,01/07/2001 14:55:00,,6,9,10,11,20,21,25,26,29,30,35,36,37,38,39,41,49,61,66,78
KENO,425592,01/07/2001 15:00:00,,3,7,9,11,12,27,28,29,36,37,42,55,56,59,60,62,66,71,75,79
KENO,425593,01/07/2001 15:05:00,,5,7,10,14,20,21,23,28,29,30,33,35,39,41,56,61,64,71,72,79
KENO,425594,01/07/2001 15:10:00,,4,6,9,11,16,18,24,25,29,32,54,55,56,59,60,64,66,70,71,78
KENO,425595,01/07/2001 15:15:00,,2,3,7,10,15,22,34,35,36,43,45,46,47,51,52,55,58,61,75,77
KENO,425596,01/07/2001 15:20:00,,2,3,7,11,12,17,21,23,31,34,41,45,46,47,52,59,64,73,74,75
KENO,425597,01/07/2001 15:25:00,,9,10,12,19,20,23,26,34,37,40,42,50,53,54,56,57,58,59,60,70
KENO,425598,01/07/2001 15:30:00,,1,6,7,10,17,19,31,34,41,48,49,50,53,60,65,69,71,75,78,80
KENO,425599,01/07/2001 15:35:00,,5,24,26,28,30,37,38,42,44,47,49,50,52,58,59,62,66,69,72,75
KENO,425600,01/07/2001 15:40:00,,1,3,8,11,12,15,18,22,30,32,39,42,52,54,58,59,60,76,77,80
KENO,425601,01/07/2001 15:45:00,,5,6,8,11,15,19,29,30,38,39,41,47,49,56,57,69,70,71,76,77
KENO,425602,01/07/2001 15:50:00,,7,10,14,15,17,18,19,28,29,32,41,42,50,51,60,61,68,72,75,79
KENO,425603,01/07/2001 15:55:00,,6,7,9,11,14,15,27,28,35,40,43,44,46,47,52,54,55,64,71,80
KENO,425604,01/07/2001 16:00:00,,2,3,4,6,12,15,20,26,28,34,39,40,44,45,50,57,58,72,76,80
KENO,425605,01/07/2001 16:05:00,,1,11,12,22,24,27,30,31,32,37,43,44,50,52,62,67,69,70,72,75
KENO,425606,01/07/2001 16:10:00,,8,9,17,18,23,27,35,37,39,43,44,46,47,48,49,51,55,67,70,72
KENO,425607,01/07/2001 16:15:00,,2,4,7,11,14,15,17,21,25,28,32,34,37,47,52,53,54,55,59,80
KENO,425608,01/07/2001 16:20:00,,9,11,14,17,18,20,24,33,38,40,42,44,48,53,56,63,64,72,74,80
KENO,425609,01/07/2001 16:25:00,,8,9,11,26,29,33,34,35,37,42,45,49,50,55,57,60,62,67,69,76
KENO,425610,01/07/2001 16:30:00,,3,7,9,13,19,24,30,38,44,46,53,54,55,56,61,65,66,71,75,76
KENO,425611,01/07/2001 16:35:00,,1,3,7,23,24,28,29,31,33,35,38,40,48,57,61,62,63,65,69,78
KENO,425612,01/07/2001 16:40:00,,2,5,7,9,10,12,14,24,28,30,35,40,44,49,58,64,71,75,78,80
KENO,425613,01/07/2001 16:45:00,,3,4,18,23,24,25,26,28,33,35,39,40,44,49,52,55,64,66,67,68
KENO,425614,01/07/2001 16:50:00,,3,6,9,14,15,16,21,26,33,36,39,41,44,52,55,60,65,71,73,76
KENO,425615,01/07/2001 16:55:00,,3,4,6,7,8,13,14,20,25,29,31,33,34,38,41,43,63,64,78,79
KENO,425616,01/07/2001 17:00:00,,1,9,12,20,22,25,27,35,36,39,40,41,43,51,52,57,59,63,72,80
KENO,425617,01/07/2001 17:05:00,,2,5,8,9,14,15,20,32,33,36,38,42,49,51,52,57,66,68,74,75
KENO,425618,01/07/2001 17:10:00,,1,10,13,19,22,25,32,36,44,46,48,54,60,61,62,66,67,74,75,79
KENO,425619,01/07/2001 17:15:00,,2,6,7,10,16,21,23,26,35,37,42,43,44,50,54,57,67,69,70,78
KENO,425620,01/07/2001 17:20:00,,6,7,8,12,21,28,30,34,35,43,50,51,53,57,58,62,64,66,72,78
KENO,425621,01/07/2001 17:25:00,,1,8,11,12,16,18,20,31,35,37,39,40,45,48,57,64,70,75,78,80
KENO,425622,01/07/2001 17:30:00,,1,9,14,16,17,18,26,28,30,34,36,41,43,50,53,57,61,70,75,76
KENO,425623,01/07/2001 17:35:00,,1,7,12,13,14,15,20,25,29,36,39,46,50,51,56,60,64,71,73,74
KENO,425624,01/07/2001 17:40:00,,6,7,8,10,11,14,15,21,22,33,40,46,47,48,53,56,60,71,73,78
KENO,425625,01/07/2001 17:45:00,,3,12,13,17,22,23,25,27,35,37,40,46,47,49,55,59,62,63,65,66
KENO,425626,01/07/2001 17:50:00,,4,9,15,16,23,27,36,39,40,44,45,53,61,64,65,69,71,78,79,80
KENO,425627,01/07/2001 17:55:00,,6,9,10,11,15,19,26,29,31,32,33,39,59,60,62,63,66,68,73,76
KENO,425628,01/07/2001 18:00:00,,2,6,15,20,23,25,29,33,39,41,42,44,51,55,57,60,64,72,76,79
KENO,425629,01/07/2001 18:05:00,,9,13,18,23,26,29,33,34,37,39,48,49,53,54,55,60,61,70,72,78
KENO,425630,01/07/2001 18:10:00,,1,5,14,15,16,20,26,28,29,33,41,46,47,57,59,60,64,66,77,79
KENO,425631,01/07/2001 18:15:00,,2,3,11,13,14,18,19,29,33,35,36,41,42,50,56,57,58,64,71,77
KENO,425632,01/07/2001 18:20:00,,3,10,11,16,18,19,20,21,26,28,40,43,53,60,61,65,66,67,71,73
KENO,425633,01/07/2001 18:25:00,,2,7,14,22,25,26,27,31,35,36,44,47,50,55,62,67,69,71,72,80
KENO,425634,01/07/2001 18:30:00,,3,5,7,8,10,14,22,27,28,32,35,38,48,50,51,55,63,64,66,74
KENO,425635,01/07/2001 18:35:00,,1,2,11,13,14,15,23,24,25,32,34,44,45,50,59,67,68,69,73,78
KENO,425636,01/07/2001 18:40:00,,4,5,9,12,15,16,19,35,41,42,49,51,55,58,59,62,65,69,70,78
KENO,425637,01/07/2001 18:45:00,,4,5,7,8,10,11,13,15,21,27,46,49,50,53,55,60,69,71,72,80
KENO,425638,01/07/2001 18:50:00,,4,8,9,12,16,19,21,22,23,28,29,44,47,48,56,59,63,64,65,80
KENO,425639,01/07/2001 18:55:00,,3,10,13,14,15,18,37,39,41,42,46,51,57,58,63,64,66,69,75,78
KENO,425640,01/07/2001 19:00:00,,2,4,5,11,12,18,19,23,24,25,43,44,47,50,54,59,60,63,73,75
KENO,425641,01/07/2001 19:05:00,,4,7,10,14,20,28,30,31,33,35,36,39,40,43,45,49,52,53,56,80
KENO,425642,01/07/2001 19:10:00,,2,8,11,12,17,20,21,25,26,27,30,31,34,40,44,49,58,60,63,65
KENO,425643,01/07/2001 19:15:00,,8,10,14,17,22,25,27,33,36,37,38,43,44,48,52,63,65,69,77,79
KENO,425644,01/07/2001 19:20:00,,3,4,5,10,11,12,16,21,23,25,34,36,37,43,47,49,57,67,77,78
KENO,425645,01/07/2001 19:25:00,,2,3,6,9,13,14,16,21,22,24,39,40,44,53,54,64,66,74,76,79
KENO,425646,01/07/2001 19:30:00,,3,4,13,15,18,19,21,26,31,39,45,47,51,58,61,64,65,66,72,74
KENO,425647,01/07/2001 19:35:00,,1,5,6,9,12,18,22,29,33,35,42,46,52,62,68,72,75,76,77,80
KENO,425648,01/07/2001 19:40:00,,2,13,19,21,32,33,34,35,36,42,43,45,48,55,67,68,70,74,77,79
KENO,425649,01/07/2001 19:45:00,,3,5,6,7,8,14,19,24,27,39,46,49,57,59,63,69,71,76,77,80
KENO,425650,01/07/2001 19:50:00,,6,7,17,26,28,36,37,41,43,52,55,57,58,59,67,68,73,75,77,78
KENO,425651,01/07/2001 19:55:00,,3,29,30,31,32,36,40,41,50,53,56,57,59,62,64,67,69,73,74,80
KENO,425652,01/07/2001 20:00:00,,1,12,19,21,28,33,36,40,46,47,48,50,53,55,56,59,66,74,76,80
KENO,425653,01/07/2001 20:05:00,,3,6,8,12,17,19,21,25,26,30,38,45,52,55,60,62,64,68,76,79
KENO,425654,01/07/2001 20:10:00,,2,7,13,14,17,18,21,22,26,40,42,50,51,54,57,67,68,72,73,80
KENO,425655,01/07/2001 20:15:00,,18,27,31,36,38,39,40,41,42,44,47,53,54,58,64,67,72,77,79,80
KENO,425656,01/07/2001 20:20:00,,2,8,10,13,19,29,34,35,37,42,45,46,47,50,56,58,61,65,71,73
KENO,425657,01/07/2001 20:25:00,,2,3,9,11,14,15,21,22,24,25,27,29,31,34,38,42,65,74,78,79
KENO,425658,01/07/2001 20:30:00,,1,4,7,8,15,24,25,29,30,32,41,51,52,53,56,70,71,72,76,77
KENO,425659,01/07/2001 20:35:00,,1,6,8,10,12,14,15,17,25,28,43,48,62,63,69,73,75,76,77,80
KENO,425660,01/07/2001 20:40:00,,5,8,9,11,13,19,31,32,37,38,45,51,52,58,60,62,71,75,78,79
KENO,425661,01/07/2001 20:45:00,,1,5,6,10,19,26,27,32,39,47,48,52,60,61,66,68,69,71,74,75
KENO,425662,01/07/2001 20:50:00,,3,5,7,12,15,18,21,23,26,27,34,37,41,59,63,69,70,72,77,80
KENO,425663,01/07/2001 20:55:00,,4,11,21,23,25,26,28,34,38,39,40,43,46,49,54,57,58,61,64,65
KENO,425664,01/07/2001 21:00:00,,1,8,12,13,15,17,20,21,36,38,43,48,49,55,57,63,69,75,79,80
KENO,425665,01/07/2001 21:05:00,,1,6,9,11,14,15,16,17,25,26,45,50,58,61,73,74,75,76,78,80
KENO,425666,01/07/2001 21:10:00,,2,5,9,12,13,20,22,26,28,29,33,34,36,47,51,57,64,69,72,73
KENO,425667,01/07/2001 21:15:00,,1,2,4,18,25,27,29,33,35,37,38,47,51,52,59,63,66,67,77,80
KENO,425668,01/07/2001 21:20:00,,3,6,16,22,23,31,37,40,45,49,50,53,54,58,62,67,69,75,77,79
KENO,425669,01/07/2001 21:25:00,,5,14,15,18,20,21,23,32,40,43,46,51,52,61,65,71,72,73,79,80
KENO,425670,01/07/2001 21:30:00,,8,13,15,17,22,24,25,32,33,34,39,41,42,44,45,46,52,53,69,74
KENO,425671,01/07/2001 21:35:00,,1,2,4,7,9,15,16,17,22,23,36,42,44,47,50,57,62,64,72,78
KENO,425672,01/07/2001 21:40:00,,1,5,6,16,19,20,21,28,35,38,40,43,44,45,46,50,55,57,62,73
KENO,425673,01/07/2001 21:45:00,,2,5,6,8,10,21,23,32,36,40,50,51,55,63,64,68,71,75,77,78
KENO,425674,01/07/2001 21:50:00,,3,8,12,13,16,17,21,31,32,48,50,52,54,58,60,66,72,75,77,79
KENO,425675,01/07/2001 21:55:00,,3,8,14,15,17,20,26,28,31,39,44,47,51,52,53,55,58,59,74,80
KENO,425676,01/07/2001 22:00:00,,6,10,13,16,17,19,20,23,27,35,37,39,40,51,53,54,56,59,65,74
KENO,425677,01/07/2001 22:05:00,,8,10,11,12,24,27,28,29,36,37,39,42,47,49,50,60,68,69,73,80
KENO,425678,01/07/2001 22:10:00,,6,14,22,31,34,38,39,40,45,53,56,58,60,63,67,68,70,71,72,74
KENO,425679,01/07/2001 22:15:00,,1,8,11,21,28,30,32,33,34,37,42,46,48,57,64,68,73,74,76,80
KENO,425680,01/07/2001 22:20:00,,4,8,10,13,18,25,35,38,42,46,49,50,51,52,59,61,65,67,69,70
KENO,425681,01/07/2001 22:25:00,,1,2,4,12,26,27,32,34,36,49,50,54,59,60,61,62,63,68,75,76
KENO,425682,01/07/2001 22:30:00,,3,6,12,13,26,28,30,38,39,41,44,46,47,50,52,59,70,73,74,77
KENO,425683,01/07/2001 22:35:00,,1,3,7,9,18,32,33,34,35,38,39,41,42,50,56,64,67,68,76,79
KENO,425684,01/07/2001 22:40:00,,5,6,8,10,11,15,17,21,28,30,33,40,45,46,51,53,55,57,59,78
KENO,425685,01/07/2001 22:45:00,,2,8,14,16,20,22,27,37,39,41,49,52,56,59,61,62,63,66,67,76
KENO,425686,01/07/2001 22:50:00,,2,6,11,12,26,29,32,34,35,42,47,49,52,55,56,64,65,66,74,77
KENO,425687,01/07/2001 22:55:00,,8,15,16,20,22,26,27,32,34,42,44,51,52,54,60,63,69,74,75,80
KENO,425688,01/07/2001 23:00:00,,5,11,17,20,22,23,25,27,28,34,35,56,57,60,61,63,68,71,72,79
KENO,425689,01/07/2001 23:05:00,,6,15,17,20,21,22,29,30,31,35,41,44,46,55,62,63,64,65,71,74
KENO,425690,01/07/2001 23:10:00,,3,4,13,15,22,28,32,33,37,43,49,53,55,57,59,65,74,75,77,79
