PRODUCT,DRAW NUMBER,DRAW DATE,BONUS_MULTIPLIER,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,NUMBER DRAWN 7,NUMBER DRAWN 8,NUMBER DRAWN 9,NUMBER DRAWN 10,NUMBER DRAWN 11,NUMBER DRAWN 12,NUMBER DRAWN 13,NUMBER DRAWN 14,NUMBER DRAWN 15,NUMBER DRAWN 16,NUMBER DRAWN 17,NUMBER DRAWN 18,NUMBER DRAWN 19,NUMBER DRAWN 20
KENO,7196,01/01/1996 12:50:00,,2,12,15,17,22,24,28,33,37,39,46,56,57,59,63,64,66,67,72,73
KENO,7197,01/01/1996 12:55:00,,3,4,6,7,9,12,23,24,26,39,40,46,54,55,64,72,73,75,78,80
KENO,7198,01/01/1996 13:00:00,,2,3,5,6,26,27,32,36,37,44,49,52,53,54,58,62,63,71,76,77
KENO,7199,01/01/1996 13:05:00,,5,8,9,19,21,23,24,27,32,35,36,38,46,50,51,60,63,66,67,76
KENO,7200,01/01/1996 13:10:00,,2,5,7,11,12,14,25,26,27,29,40,41,44,47,61,67,68,70,72,73
KENO,7201,01/01/1996 13:15:00,,3,12,14,16,22,27,29,32,36,38,42,47,51,53,55,57,58,65,70,76
KENO,7202,01/01/1996 13:20:00,,14,15,16,22,24,28,35,42,45,46,47,51,54,56,57,59,66,71,73,79
KENO,7203,01/01/1996 13:25:00,,4,6,10,13,20,22,25,26,28,35,39,40,52,54,64,65,66,68,69,73
KENO,7204,01/01/1996 13:30:00,,1,3,5,6,9,14,22,26,27,31,43,45,48,50,59,60,68,70,74,80
KENO,7205,01/01/1996 13:35:00,,4,16,26,27,30,32,33,35,39,41,44,47,51,53,57,62,66,68,70,73
KENO,7206,01/01/1996 13:40:00,,4,12,13,14,18,20,27,28,30,35,36,38,48,51,52,55,62,68,71,75
KENO,7207,01/01/1996 13:45:00,,1,10,11,12,14,15,16,18,21,26,27,39,46,49,56,58,60,63,74,79
KENO,7208,01/01/1996 13:50:00,,12,33,34,40,41,42,43,44,47,48,51,54,55,60,62,64,67,68,71,72
KENO,7209,01/01/1996 13:55:00,,8,9,14,25,26,31,38,39,45,47,48,50,52,55,56,64,66,67,69,70
KENO,7210,01/01/1996 14:00:00,,2,5,6,8,13,16,17,25,42,46,49,51,52,57,61,64,66,73,74,79
KENO,7211,01/01/1996 14:05:00,,2,6,7,8,9,10,15,22,28,36,37,40,43,45,49,53,58,68,78,80
KENO,7212,01/01/1996 14:10:00,,4,5,9,14,17,20,21,33,36,43,50,51,52,61,62,65,69,71,76,77
KENO,7213,01/01/1996 14:15:00,,2,4,7,8,22,24,26,27,29,32,33,44,46,58,62,63,64,70,75,77
KENO,7214,01/01/1996 14:20:00,,9,14,20,29,30,31,32,33,34,35,39,44,45,52,58,64,69,75,78,79
KENO,7215,01/01/1996 14:25:00,,12,14,15,17,18,21,23,40,44,45,47,48,49,54,57,66,68,70,71,76
KENO,7216,01/01/1996 14:30:00,,1,6,13,15,24,26,40,46,48,51,52,53,56,57,64,67,70,71,73,76
KENO,7217,01/01/1996 14:35:00,,1,4,14,18,21,23,30,31,34,35,46,47,52,54,56,61,65,71,78,79
KENO,7218,01/01/1996 14:40:00,,1,5,7,13,15,21,24,25,28,35,37,42,46,48,53,55,61,71,73,74
KENO,7219,01/01/1996 14:45:00,,2,7,8,9,16,20,22,27,29,36,40,46,59,62,64,68,69,70,74,79
KENO,7220,01/01/1996 14:50:00,,11,19,20,22,24,25,30,33,34,35,38,41,42,45,53,59,69,72,77,78
KENO,7221,01/01/1996 14:55:00,,5,10,13,14,18,19,27,34,38,40,48,52,53,61,62,64,67,69,74,75
KENO,7222,01/01/1996 15:00:00,,1,4,5,13,21,25,29,34,36,42,48,52,54,63,65,73,74,75,79,80
KENO,7223,01/01/1996 15:05:00,,5,9,14,17,24,33,41,44,45,50,51,53,56,57,61,63,65,77,79,80
KENO,7224,01/01/1996 15:10:00,,1,2,6,10,13,14,15,18,22,24,25,37,46,53,56,58,62,66,73,80
KENO,7225,01/01/1996 15:15:00,,1,2,7,10,12,19,23,26,35,39,40,45,47,48,51,62,65,70,71,72
KENO,7226,01/01/1996 15:20:00,,4,10,20,23,31,32,33,34,35,40,45,49,56,57,59,65,71,72,75,77
KENO,7227,01/01/1996 15:25:00,,2,4,8,10,12,17,20,28,29,38,46,47,53,67,68,70,71,73,79,80
KENO,7228,01/01/1996 15:30:00,,1,6,12,23,25,27,34,39,42,44,45,47,48,53,61,63,65,74,76,79
KENO,7229,01/01/1996 15:35:00,,2,10,13,15,31,35,38,43,44,46,47,51,55,56,58,59,65,74,75,80
KENO,7230,01/01/1996 15:40:00,,2,10,11,15,16,20,24,25,26,33,34,50,51,53,54,58,65,68,77,79
KENO,7231,01/01/1996 15:45:00,,10,17,18,20,23,24,25,30,31,32,44,46,48,49,52,60,65,66,76,80
KENO,7232,01/01/1996 15:50:00,,3,4,5,6,13,14,15,17,18,27,35,47,50,51,57,64,68,74,76,77
KENO,7233,01/01/1996 15:55:00,,7,12,13,14,18,25,26,30,34,39,40,42,51,54,57,62,63,64,76,78
KENO,7234,01/01/1996 16:00:00,,4,8,10,14,17,19,22,24,25,29,35,43,51,53,55,57,60,64,65,78
KENO,7235,01/01/1996 16:05:00,,1,9,12,15,16,21,24,27,28,30,32,39,44,53,59,67,68,72,76,79
KENO,7236,01/01/1996 16:10:00,,2,10,20,24,26,31,37,39,42,44,47,64,66,69,71,73,74,75,76,79
KENO,7237,01/01/1996 16:15:00,,2,3,14,15,23,26,28,32,38,39,48,49,50,54,55,62,64,65,70,74
KENO,7238,01/01/1996 16:20:00,,5,10,12,24,26,36,38,40,42,43,45,51,53,56,59,65,66,67,70,72
KENO,7239,01/01/1996 16:25:00,,1,5,8,12,21,22,24,25,28,33,39,43,53,55,60,61,65,72,73,80
KENO,7240,01/01/1996 16:30:00,,3,7,16,19,27,31,32,36,37,38,41,42,46,47,48,49,62,74,77,78
KENO,7241,01/01/1996 16:35:00,,8,10,14,17,19,23,26,34,35,37,38,43,48,49,50,52,54,59,67,78
KENO,7242,01/01/1996 16:40:00,,4,6,8,12,13,14,15,20,22,23,24,26,27,36,41,45,52,55,62,73
KENO,7243,01/01/1996 16:45:00,,5,13,14,18,21,22,27,28,30,34,39,41,48,49,53,58,63,65,74,76
KENO,7244,01/01/1996 16:50:00,,1,3,6,8,10,11,19,34,37,42,43,48,53,57,59,61,65,69,73,74
KENO,7245,01/01/1996 16:55:00,,5,6,8,10,13,18,20,23,24,34,38,43,44,48,52,58,62,68,72,80
KENO,7246,01/01/1996 17:00:00,,3,6,10,11,12,17,27,31,32,39,42,47,49,55,57,62,63,64,67,78
KENO,7247,01/01/1996 17:05:00,,2,4,9,10,12,20,21,23,24,26,31,33,48,52,55,57,62,63,67,79
KENO,7248,01/01/1996 17:10:00,,2,5,12,14,15,20,24,26,27,50,54,56,59,61,65,66,70,71,73,74
KENO,7249,01/01/1996 17:15:00,,3,7,10,15,20,24,27,33,34,38,44,48,54,59,60,62,66,73,74,77
KENO,7250,01/01/1996 17:20:00,,6,8,11,12,13,31,32,35,36,37,38,40,44,45,47,51,60,73,76,77
KENO,7251,01/01/1996 17:25:00,,9,11,12,21,22,23,32,37,45,49,50,51,63,64,66,71,72,74,78,80
KENO,7252,01/01/1996 17:30:00,,6,11,12,13,15,18,19,21,27,29,32,35,38,45,48,56,64,70,73,76
KENO,7253,01/01/1996 17:35:00,,5,7,22,24,25,29,31,32,34,40,41,42,47,48,50,51,54,64,76,77
KENO,7254,01/01/1996 17:40:00,,1,4,20,22,24,27,29,30,33,40,41,45,48,50,51,62,63,66,67,75
KENO,7255,01/01/1996 17:45:00,,3,7,16,28,33,34,37,39,47,48,51,56,58,60,61,66,67,69,71,73
KENO,7256,01/01/1996 17:50:00,,1,6,18,19,23,26,27,28,29,32,33,34,37,43,52,56,57,61,72,74
KENO,7257,01/01/1996 17:55:00,,1,4,8,16,21,22,23,25,30,34,42,44,48,54,56,58,67,70,75,76
KENO,7258,01/01/1996 18:00:00,,8,15,19,22,26,27,28,37,42,43,47,49,52,54,60,63,66,70,74,76
KENO,7259,01/01/1996 18:05:00,,9,10,13,17,19,25,29,30,32,41,43,47,53,54,55,56,67,68,70,76
KENO,7260,01/01/1996 18:10:00,,6,11,13,16,19,25,27,28,34,42,46,54,56,57,58,64,65,66,71,80
KENO,7261,01/01/1996 18:15:00,,2,7,8,9,11,12,20,21,24,28,32,34,35,41,52,55,66,67,71,76
KENO,7262,01/01/1996 18:20:00,,5,8,10,11,14,17,23,24,27,29,33,37,38,49,53,61,66,67,71,74
KENO,7263,01/01/1996 18:25:00,,3,6,8,11,20,23,25,32,35,41,48,50,53,58,61,62,65,70,75,80
KENO,7264,01/01/1996 18:30:00,,1,4,6,9,18,22,24,27,30,35,40,41,45,46,52,53,62,66,68,76
KENO,7265,01/01/1996 18:35:00,,2,7,17,19,20,26,27,35,42,45,50,55,56,58,60,63,70,74,77,79
KENO,7266,01/01/1996 18:40:00,,1,21,22,25,26,29,30,34,36,37,39,41,50,57,61,62,65,66,68,72
KENO,7267,01/01/1996 18:45:00,,1,2,9,10,12,18,27,32,35,38,39,40,41,42,45,51,56,57,65,72
KENO,7268,01/01/1996 18:50:00,,11,17,18,28,32,35,37,42,46,47,49,52,54,57,59,64,70,75,79,80
KENO,7269,01/01/1996 18:55:00,,3,6,14,21,22,23,32,35,41,42,46,48,49,55,56,62,64,73,75,80
KENO,7270,01/01/1996 19:00:00,,2,7,10,12,16,18,20,29,33,34,38,40,50,52,60,61,66,69,77,80
KENO,7271,01/01/1996 19:05:00,,6,9,12,13,17,24,25,26,27,29,38,39,40,47,51,52,55,56,57,65
KENO,7272,01/01/1996 19:10:00,,4,6,9,12,19,24,26,29,35,42,44,48,49,54,61,63,65,67,72,78
KENO,7273,01/01/1996 19:15:00,,2,4,11,17,18,24,25,27,36,39,40,44,48,51,59,62,66,78,79,80
KENO,7274,01/01/1996 19:20:00,,1,2,10,11,20,24,28,30,34,40,45,48,50,65,69,70,73,75,77,78
KENO,7275,01/01/1996 19:25:00,,2,14,23,26,27,28,32,37,38,44,46,47,50,51,57,59,60,65,73,76
KENO,7276,01/01/1996 19:30:00,,2,3,6,8,15,19,23,26,27,35,39,40,41,44,49,50,52,56,64,71
KENO,7277,01/01/1996 19:35:00,,1,4,5,6,8,11,28,33,35,37,38,44,49,58,60,61,64,66,72,78
KENO,7278,01/01/1996 19:40:00,,3,4,11,12,13,19,20,21,24,30,33,44,45,55,62,65,67,70,75,77
KENO,7279,01/01/1996 19:45:00,,2,5,7,10,24,26,29,30,31,35,38,44,51,55,59,60,69,73,75,76
KENO,7280,01/01/1996 19:50:00,,4,5,6,7,14,16,18,23,25,29,31,32,34,39,40,52,54,68,74,79
KENO,7281,01/01/1996 19:55:00,,1,12,17,18,20,30,34,36,41,42,43,47,50,51,53,54,56,57,63,79
KENO,7282,01/01/1996 20:00:00,,1,3,5,8,16,22,26,28,31,32,33,36,50,52,54,60,64,65,74,78
KENO,7283,01/01/1996 20:05:00,,2,3,7,8,10,14,16,25,30,34,40,41,43,46,53,56,58,72,74,78
KENO,7284,01/01/1996 20:10:00,,3,7,9,11,13,14,23,26,30,47,48,49,51,55,59,60,70,75,76,78
KENO,7285,01/01/1996 20:15:00,,3,9,10,11,12,14,19,23,25,31,41,47,49,52,55,59,60,72,75,78
KENO,7286,01/01/1996 20:20:00,,1,6,11,18,19,22,23,24,28,31,32,41,46,48,49,53,66,68,70,79
KENO,7287,01/01/1996 20:25:00,,2,5,7,10,15,21,31,37,38,43,44,46,52,54,55,57,64,74,76,78
KENO,7288,01/01/1996 20:30:00,,1,6,7,8,14,15,26,31,42,43,45,51,57,66,69,71,72,75,78,80
KENO,7289,01/01/1996 20:35:00,,2,7,15,21,22,23,25,26,29,33,39,45,47,63,64,65,69,70,76,79
KENO,7290,01/01/1996 20:40:00,,1,2,12,14,18,20,36,38,39,50,55,56,58,59,60,62,66,69,75,76
KENO,7291,01/01/1996 20:45:00,,2,7,9,16,23,24,26,28,39,41,53,56,59,65,68,71,74,78,79,80
KENO,7292,01/01/1996 20:50:00,,1,6,7,8,11,13,14,18,19,27,31,36,40,43,46,48,50,73,76,80
KENO,7293,01/01/1996 20:55:00,,1,4,9,18,20,22,35,39,42,44,46,50,54,58,65,67,70,74,76,77
KENO,7294,01/01/1996 21:00:00,,1,7,11,13,14,23,30,32,35,40,41,43,46,49,51,53,65,71,78,80
KENO,7295,01/01/1996 21:05:00,,1,9,15,17,23,26,28,30,31,33,38,40,41,49,51,57,59,65,71,73
KENO,7296,01/01/1996 21:10:00,,8,9,16,17,23,37,39,40,41,43,47,49,50,54,56,58,60,62,69,70
KENO,7297,01/01/1996 21:15:00,,3,4,5,8,13,15,17,22,36,42,45,46,52,54,61,62,63,67,68,80
KENO,7298,01/01/1996 21:20:00,,1,2,4,5,8,11,17,34,36,38,41,47,49,50,53,55,56,59,66,74
KENO,7299,01/01/1996 21:25:00,,8,11,15,24,28,30,36,42,46,48,50,53,57,59,60,65,72,73,74,78
KENO,7300,01/01/1996 21:30:00,,2,3,5,10,13,15,20,22,25,36,41,44,49,52,61,63,64,67,68,72
KENO,7301,01/01/1996 21:35:00,,2,8,12,14,15,21,26,29,30,33,48,49,50,56,58,59,63,67,70,80
KENO,7302,01/01/1996 21:40:00,,2,4,7,10,14,15,16,17,21,25,36,41,44,50,56,64,65,69,76,78
KENO,7303,01/01/1996 21:45:00,,1,11,14,18,25,28,31,32,35,37,40,54,59,62,63,70,71,72,74,77
KENO,7304,01/01/1996 21:50:00,,1,7,9,11,18,20,30,36,40,48,49,55,57,60,62,63,68,74,75,79
KENO,7305,01/01/1996 21:55:00,,2,3,4,6,13,15,17,18,29,36,44,45,49,51,58,59,64,71,76,79
KENO,7306,01/01/1996 22:00:00,,4,6,9,16,25,28,33,36,43,46,48,52,55,56,57,61,63,64,72,78
KENO,7307,01/01/1996 22:05:00,,5,6,12,13,14,20,22,23,24,28,38,41,42,49,50,56,65,71,72,73
KENO,7308,01/01/1996 22:10:00,,2,11,16,17,18,22,32,39,43,50,52,53,60,63,65,68,73,74,75,80
KENO,7309,01/01/1996 22:15:00,,1,15,22,27,28,30,31,38,46,47,48,49,51,52,54,57,58,61,66,71
KENO,7310,01/01/1996 22:20:00,,1,2,14,16,20,22,29,34,36,41,44,48,49,53,54,65,66,69,77,80
KENO,7311,01/01/1996 22:25:00,,1,6,11,12,16,20,24,27,28,30,42,48,49,50,51,56,58,66,72,78
KENO,7312,01/01/1996 22:30:00,,3,4,6,15,18,20,23,27,33,39,41,44,48,53,56,59,64,69,74,77
KENO,7313,01/01/1996 22:35:00,,1,5,7,8,12,21,27,32,37,41,42,44,48,53,58,61,63,70,71,78
KENO,7314,01/01/1996 22:40:00,,3,10,11,18,24,26,28,32,34,35,36,41,49,57,60,63,66,69,70,80
KENO,7315,01/01/1996 22:45:00,,1,2,6,13,17,20,26,29,34,35,38,39,55,56,59,63,72,73,78,80
KENO,7316,01/01/1996 22:50:00,,4,5,6,10,14,19,22,30,35,39,40,41,42,50,53,59,62,64,69,77
KENO,7317,01/01/1996 22:55:00,,3,8,11,13,14,16,17,20,29,38,40,42,45,59,69,70,71,74,76,79
KENO,7318,01/01/1996 23:00:00,,5,6,7,10,11,14,18,20,25,28,29,35,40,44,52,54,63,69,71,72
KENO,7319,01/01/1996 23:05:00,,5,6,7,10,17,26,31,35,36,37,41,44,45,52,56,61,62,70,72,78
KENO,7320,01/01/1996 23:10:00,,8,9,21,25,31,38,43,44,49,53,54,56,61,62,69,70,74,75,78,80
KENO,7321,01/01/1996 23:15:00,,2,6,8,12,14,17,19,24,26,28,34,36,37,45,56,58,62,69,70,79
KENO,7322,01/01/1996 23:20:00,,9,10,12,16,24,32,33,34,35,42,44,45,49,50,56,58,59,63,65,74
KENO,7323,01/01/1996 23:25:00,,3,9,15,16,25,26,28,30,32,38,39,51,52,53,60,62,63,67,72,80
KENO,7324,01/01/1996 23:30:00,,11,14,18,19,24,25,32,39,43,45,46,52,53,60,63,65,68,77,78,79
KENO,7325,02/01/1996 6:30:00,,3,10,11,13,14,19,20,21,27,30,32,33,39,50,58,61,62,66,70,78
KENO,7326,02/01/1996 6:35:00,,5,6,8,10,20,21,23,26,34,35,49,52,53,58,62,64,65,70,76,80
KENO,7327,02/01/1996 6:40:00,,8,12,15,27,29,34,36,39,40,47,48,51,56,60,63,67,68,72,76,77
KENO,7328,02/01/1996 6:45:00,,1,4,6,8,11,13,15,16,21,26,31,33,34,37,43,44,52,56,70,75
KENO,7329,02/01/1996 6:50:00,,7,11,12,14,20,22,24,30,31,43,45,49,51,55,56,58,62,67,72,75
KENO,7330,02/01/1996 6:55:00,,4,9,10,11,17,20,22,24,25,34,36,39,43,44,51,53,61,65,75,79
KENO,7331,02/01/1996 7:00:00,,2,5,6,8,16,21,34,41,44,46,47,48,53,56,58,65,69,72,73,75
KENO,7332,02/01/1996 7:05:00,,2,4,6,14,18,32,33,36,42,46,53,59,61,63,64,71,72,76,78,80
KENO,7333,02/01/1996 7:10:00,,4,10,14,17,19,20,34,42,48,51,53,56,57,58,59,61,71,72,78,79
KENO,7334,02/01/1996 7:15:00,,2,7,10,19,23,27,28,30,33,38,43,46,47,59,62,64,65,66,68,71
KENO,7335,02/01/1996 7:20:00,,7,8,11,17,19,23,30,31,38,50,53,55,56,61,68,70,71,72,74,77
KENO,7336,02/01/1996 7:25:00,,1,2,4,11,13,14,18,20,24,26,29,34,36,38,48,49,50,51,64,78
KENO,7337,02/01/1996 7:30:00,,4,6,7,10,11,12,15,24,33,34,48,49,55,56,59,60,62,63,72,80
KENO,7338,02/01/1996 7:35:00,,1,2,7,9,13,14,17,23,24,41,42,43,44,45,46,56,68,69,74,79
